"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.728015417E0,-7.749020457E-1,2.180551738E-1,-3.355819881E-1
7.738052417E0,-7.766761780E-1,2.253404409E-1,-3.812793791E-1
7.748089417E0,-7.639440894E-1,1.631945223E-1,-4.210142791E-1
7.758126417E0,-7.675974965E-1,4.877265543E-2,-4.455687702E-1
7.768163417E0,-7.852067947E-1,-1.171646416E-1,-4.707508385E-1
7.778201417E0,-8.137290478E-1,-2.619579732E-1,-4.908317924E-1
7.788238417E0,-8.392194510E-1,-3.217208982E-1,-4.753761292E-1
7.798275417E0,-8.653402925E-1,-3.221821189E-1,-4.391975105E-1
7.808312417E0,-9.224866629E-1,-3.219797313E-1,-4.026669264E-1
7.818349417E0,-1.006449223E0,-3.180451393E-1,-3.721245527E-1
7.828386417E0,-1.115147233E0,-2.937586904E-1,-3.320612907E-1
7.838423417E0,-1.204883099E0,-2.731151879E-1,-2.814615369E-1
7.848460417E0,-1.255697608E0,-2.712270021E-1,-2.422502190E-1
7.858498417E0,-1.278009295E0,-3.039286435E-1,-2.315978706E-1
7.868535417E0,-1.281369925E0,-3.420243561E-1,-2.351116389E-1
7.878572417E0,-1.268943429E0,-3.571302593E-1,-2.357429415E-1
7.888609417E0,-1.232133985E0,-3.266304135E-1,-2.272298932E-1
7.898646417E0,-1.166097999E0,-2.630411088E-1,-1.946210563E-1
7.908683417E0,-1.097347975E0,-2.332909554E-1,-1.669572145E-1
7.918720417E0,-1.041478992E0,-2.692853808E-1,-1.548429728E-1
7.928757417E0,-1.004849553E0,-3.631362319E-1,-1.365254819E-1
7.938794417E0,-9.780253172E-1,-4.536217451E-1,-9.545648843E-2
7.948832417E0,-9.481979012E-1,-5.116517544E-1,-4.273655266E-2
7.958869417E0,-9.224061966E-1,-5.359557867E-1,7.697291672E-3
7.968906417E0,-9.045867324E-1,-5.227187872E-1,5.319686607E-2
7.978943417E0,-8.879169822E-1,-4.751687646E-1,8.102053404E-2
7.988980417E0,-8.509083390E-1,-3.995099664E-1,9.943522513E-2
7.999017417E0,-7.854400873E-1,-3.097410798E-1,1.141617894E-1
8.009054417E0,-6.955280304E-1,-2.550866306E-1,1.125037000E-1
8.019091417E0,-6.041557193E-1,-2.092063725E-1,8.143416047E-2
8.029129417E0,-5.263496041E-1,-1.323142648E-1,3.252494708E-2
8.039166417E0,-4.531021714E-1,-4.007326812E-2,-6.873438600E-3
8.049203417E0,-3.726736307E-1,4.101599008E-2,-3.287494555E-2
8.059240417E0,-2.907965481E-1,1.169702932E-1,-4.275752231E-2
8.069277417E0,-2.324549407E-1,1.953511238E-1,-3.647752106E-2
8.079314417E0,-2.225510776E-1,2.273721099E-1,-5.651926622E-3
8.089351417E0,-2.404863983E-1,1.659947783E-1,5.319274962E-2
8.099388417E0,-2.617708445E-1,1.417613961E-2,1.006653607E-1
8.109425417E0,-2.775010765E-1,-2.010219246E-1,1.055831537E-1
8.119463417E0,-2.873739004E-1,-4.247005582E-1,9.404039383E-2
8.129500417E0,-2.944182456E-1,-6.007563472E-1,7.912962139E-2
8.139537417E0,-3.115269542E-1,-6.907817721E-1,7.253795117E-2
8.149574417E0,-3.169344962E-1,-6.878288388E-1,8.841198683E-2
8.159611417E0,-3.099147975E-1,-6.084045172E-1,1.032670513E-1
8.169648417E0,-2.880843282E-1,-4.747231603E-1,1.189442798E-1
8.179685417E0,-2.578435540E-1,-3.154765666E-1,1.168228835E-1
8.189722417E0,-2.419820428E-1,-1.525278538E-1,9.731389582E-2
8.199760417E0,-2.186369151E-1,1.107852068E-2,6.004094332E-2
8.209797417E0,-1.965768784E-1,1.602597535E-1,3.192888200E-2
8.219834417E0,-1.633776575E-1,2.746119499E-1,2.153280936E-2
8.229871417E0,-1.393647343E-1,3.411121368E-1,1.738094166E-2
8.239908417E0,-1.115771607E-1,3.533447385E-1,2.182455361E-2
8.249945417E0,-8.746090531E-2,3.266111314E-1,3.592705727E-2
8.259982417E0,-6.261990964E-2,2.868951559E-1,5.603939667E-2
8.270019417E0,-4.489231110E-2,2.451985925E-1,7.408390939E-2
8.280057417E0,-3.215623647E-2,1.859981716E-1,8.505976200E-2
8.290094417E0,-2.293903381E-2,8.669902384E-2,8.234652877E-2
8.300131417E0,-8.983538486E-3,-3.841442242E-2,7.338339835E-2
8.310168417E0,1.500328723E-2,-1.389668733E-1,6.585197896E-2
8.320205417E0,4.324217886E-2,-1.901895255E-1,5.712753162E-2
8.330242417E0,5.417605117E-2,-1.905179024E-1,5.355276912E-2
8.340279417E0,5.585570633E-2,-1.682831645E-1,4.968079925E-2
8.350316417E0,5.450042337E-2,-1.304604262E-1,4.246709496E-2
8.360353417E0,5.439716205E-2,-8.052083850E-2,3.626908734E-2
8.370391417E0,6.041297689E-2,-3.670410812E-2,3.586801514E-2
8.380428417E0,7.298438251E-2,5.304408260E-4,4.268360138E-2
8.390465417E0,8.489777148E-2,4.409496114E-2,3.816528246E-2
8.400502417E0,8.550021797E-2,8.252747357E-2,3.413722664E-2
8.410539417E0,8.133076876E-2,1.010468304E-1,3.550209478E-2
8.420576417E0,7.387076318E-2,8.697625250E-2,3.164272755E-2
8.430613417E0,5.989795923E-2,5.557677895E-2,2.717527375E-2
8.440650417E0,3.951258957E-2,1.532580797E-2,2.088202722E-2
8.450688417E0,2.963012829E-2,-2.902194858E-2,1.565930061E-2
8.460725417E0,2.127544768E-2,-6.331150234E-2,1.320921630E-2
8.470762417E0,1.592888497E-2,-7.644275576E-2,1.119559910E-2
8.480799417E0,1.983314008E-2,-6.938772649E-2,8.692564443E-3
8.490836417E0,2.168083936E-2,-4.153505713E-2,5.185238551E-4
8.500873417E0,2.521724813E-2,-1.877738535E-2,-1.705830218E-3
8.510910417E0,2.698159218E-2,1.550789457E-3,-6.241726223E-3
8.520947417E0,2.680244856E-2,1.089978311E-2,-6.049041171E-3
8.530985417E0,2.922805585E-2,8.494948968E-3,-4.143283237E-3
8.541022417E0,3.801021352E-2,3.090316895E-3,-5.320607685E-3
8.551059417E0,4.461431876E-2,-5.691989325E-3,-7.487593684E-4
8.561096417E0,4.917595163E-2,-9.965571575E-3,4.360897467E-3
8.571133417E0,4.564353451E-2,-9.616164491E-3,1.100548450E-2
8.581170417E0,3.443703428E-2,-1.020869147E-2,1.801703125E-2
8.591207417E0,2.454898134E-2,-5.668002181E-3,1.991799846E-2
8.601244417E0,2.162759751E-2,-1.544519095E-3,1.291651092E-2
8.611281417E0,2.762476914E-2,-7.071111351E-3,5.542218219E-3
8.621319417E0,3.594143316E-2,-2.045438439E-2,2.735373797E-3
8.631356417E0,3.667832911E-2,-2.192418277E-2,-1.300380332E-3
8.641394167E0,3.597810492E-2,-1.657205448E-2,-1.219132449E-3
8.651431167E0,2.191288583E-2,-1.463354006E-2,3.501054365E-3
8.661468167E0,9.803919122E-3,-9.116482921E-3,1.030991320E-2
8.671505167E0,-4.883946851E-3,-3.524377942E-3,1.293978561E-2
8.681542167E0,-1.921642199E-2,-9.334605420E-4,1.500661764E-2
8.691579167E0,-2.891645208E-2,-4.347366747E-3,1.507479418E-2
8.701617167E0,-3.656975180E-2,-8.300656453E-3,1.145615522E-2
8.711654167E0,-3.930375353E-2,-7.243115455E-3,8.203104138E-3
8.721691167E0,-4.700517654E-2,-1.278346218E-2,8.425413631E-3
8.731728167E0,-5.149739608E-2,-2.025815658E-2,9.049125947E-3
8.741765167E0,-6.049992144E-2,-2.736817859E-2,8.627533913E-3
8.751802167E0,-7.001353800E-2,-3.949940950E-2,1.130241249E-2
8.761839167E0,-7.270812243E-2,-4.078688473E-2,8.132906631E-3
8.771876167E0,-7.776013762E-2,-3.555803373E-2,2.582080197E-3
8.781913167E0,-8.016800880E-2,-2.953806892E-2,3.748845775E-3
8.791951167E0,-8.205139637E-2,-8.640245534E-3,-7.651885971E-5
8.801988167E0,-8.390551060E-2,2.219612012E-3,-9.379589465E-4
8.812025167E0,-8.209695667E-2,1.060750429E-2,-1.024778001E-3
8.822062167E0,-7.914324105E-2,7.224756759E-3,-4.806200508E-3
8.832099167E0,-7.468617707E-2,-1.847833977E-3,-4.462652840E-3
8.842136167E0,-7.311716676E-2,-4.469274078E-3,-3.586612642E-3
8.852173167E0,-7.464209199E-2,-8.848310448E-3,-6.117947400E-3
8.862210167E0,-7.650900632E-2,-8.733327501E-3,-2.194207162E-3
8.872248167E0,-6.903617829E-2,-1.075732987E-2,-5.027810577E-3
8.882285167E0,-7.126614451E-2,-1.151510887E-2,-6.530597340E-3
8.892322167E0,-6.943042576E-2,-1.482834760E-2,-8.363118395E-3
8.902359167E0,-7.037304342E-2,-1.415396295E-2,-1.030584797E-2
8.912396167E0,-7.257281244E-2,-1.101968903E-2,-4.472460132E-3
8.922433167E0,-7.838279009E-2,-1.568435878E-2,-1.202992862E-3
8.932470167E0,-8.096951246E-2,-6.951853633E-3,-3.812601790E-5
8.942507167E0,-8.401188254E-2,6.748331711E-3,-4.950343166E-3
8.952545167E0,-7.612226903E-2,2.572415397E-2,-9.103009477E-3
8.962582167E0,-6.711991131E-2,3.610624373E-2,-1.325809304E-2
8.972619167E0,-5.943535641E-2,3.657709062E-2,-1.572817378E-2
8.982656167E0,-5.802976340E-2,2.928420715E-2,-1.131077483E-2
8.992693167E0,-6.046522409E-2,1.229323912E-2,-1.447381079E-2
9.002730167E0,-6.594240665E-2,-6.887736730E-3,-1.247391663E-2
9.012767167E0,-6.800715625E-2,-2.448723651E-2,-4.209862091E-3
9.022804167E0,-6.765948236E-2,-2.779415436E-2,9.073505644E-4
9.032841167E0,-6.542215496E-2,-2.867752500E-2,2.394299954E-4
9.042879167E0,-6.121836603E-2,-2.727494203E-2,1.979464199E-3
9.052916167E0,-5.287414789E-2,-3.885329887E-2,-2.266147174E-3
9.062953167E0,-4.448279366E-2,-6.111492962E-2,-6.330130622E-3
9.072990167E0,-3.593644500E-2,-8.544104546E-2,-5.442232825E-3
9.083027167E0,-2.690709755E-2,-8.764252067E-2,-8.218800649E-4
9.093064167E0,-1.959938370E-2,-7.126115263E-2,-7.230769843E-4
9.103101167E0,-1.533943415E-2,-4.203542322E-2,1.387050608E-3
9.113138167E0,-1.625422947E-2,-5.560501013E-3,3.106387099E-3
9.123176167E0,-1.517134346E-2,1.754749008E-2,1.332762884E-3
9.133213167E0,-1.353429817E-2,2.737641893E-2,4.043860361E-3
9.143250167E0,-1.309593022E-2,2.512598224E-2,1.466931310E-3
9.153287167E0,-1.241922192E-2,2.067876980E-2,-3.365615848E-4
9.163324167E0,-1.789119467E-2,1.547476929E-2,-2.740073716E-3
9.173361167E0,-2.279274352E-2,1.856616512E-2,-4.161136691E-3
9.183398167E0,-3.164508566E-2,2.364305407E-2,-2.665957902E-3
9.193435167E0,-3.697060794E-2,3.257396445E-2,-1.194028882E-3
9.203473167E0,-4.886820540E-2,5.009216070E-2,2.533226274E-3
9.213510167E0,-5.484460667E-2,6.569003314E-2,3.318059724E-3
9.223547167E0,-6.307260692E-2,7.022683322E-2,3.763572313E-3
9.233584167E0,-6.160387024E-2,6.344056875E-2,5.616333801E-3
9.243621167E0,-5.259167030E-2,4.751714319E-2,4.883850459E-3
9.253658167E0,-4.802142084E-2,2.809870429E-2,5.534194876E-3
9.263695167E0,-3.371196613E-2,1.591642387E-2,4.450008739E-3
9.273732167E0,-3.014519438E-2,1.731085591E-2,3.892342560E-3
9.283769167E0,-2.412483655E-2,3.370009363E-2,6.476398557E-4
9.293807167E0,-1.878866181E-2,4.512399063E-2,2.835856285E-4
9.303844167E0,-1.696592569E-2,4.343366623E-2,-9.233960882E-4
9.313881167E0,-1.349556074E-2,2.807415091E-2,3.181600245E-3
9.323918167E0,-6.861219183E-3,1.165956259E-2,5.693809129E-3
9.333955167E0,-7.119800430E-4,3.071667161E-3,6.734040566E-3
9.343992167E0,6.967674941E-3,-1.241964754E-3,9.796444327E-3
9.354029167E0,1.438990515E-2,5.576259922E-3,1.309290435E-2
9.364066167E0,1.870892011E-2,2.680281922E-2,6.429591682E-3
9.374104167E0,2.463019267E-2,4.390510544E-2,4.017566796E-3
9.384141167E0,3.033453040E-2,4.564525932E-2,4.007887561E-3
9.394178167E0,3.111084364E-2,3.260003030E-2,3.326651175E-3
9.404215167E0,3.296709061E-2,7.030677516E-3,2.898219740E-3
9.414252167E0,3.513010964E-2,-9.390906431E-3,1.779958373E-3
9.424289167E0,3.793583438E-2,-1.478165109E-2,-2.363942331E-3
9.434326167E0,3.595018014E-2,-4.341260530E-3,6.861761212E-4
9.444363167E0,2.852602862E-2,3.445987590E-3,-1.297001494E-3
9.454401167E0,2.435525320E-2,1.237423532E-2,2.058201935E-4
9.464438167E0,1.913787052E-2,1.525351964E-2,5.052643828E-4
9.474475167E0,1.573568210E-2,4.998217802E-3,1.034168061E-3
9.484512167E0,1.201079600E-2,-8.528238395E-4,9.648222476E-4
9.494549167E0,1.126271393E-2,-5.645182449E-3,4.451699555E-3
9.504586167E0,8.535655215E-3,-3.608947620E-3,2.099766862E-3
9.514623167E0,4.238112830E-3,5.562362494E-4,3.441733308E-3
9.524660167E0,8.808984421E-4,-1.003436628E-3,3.222557716E-3
9.534697167E0,2.073195530E-3,4.912243225E-3,3.513907548E-3
9.544735167E0,5.406407639E-3,-2.676700708E-3,4.664392676E-3
9.554772167E0,8.297801949E-3,-1.256901305E-2,7.211706135E-3
9.564809167E0,1.040769927E-2,-2.035415918E-2,6.316666026E-3
9.574846167E0,1.417074725E-2,-1.506671961E-2,5.451937672E-3
9.584883167E0,1.637391746E-2,-1.645134203E-2,1.134085003E-3
9.594920167E0,2.369388193E-2,-2.389461175E-2,-2.038805280E-3
9.604957167E0,3.514154628E-2,-3.549678996E-2,6.817616522E-4
9.614994167E0,4.121834785E-2,-4.672307894E-2,1.209393982E-2
9.625032167E0,4.332654178E-2,-7.686636597E-2,1.883315295E-2
9.635069167E0,4.182505235E-2,-1.192801371E-1,2.006033622E-2
9.645106042E0,3.750776127E-2,-1.470090300E-1,2.387435362E-2
9.655143042E0,4.018050805E-2,-1.513353437E-1,2.674870379E-2
9.665180042E0,4.453825951E-2,-1.374988109E-1,2.501124516E-2
9.675217042E0,4.313077778E-2,-1.221179888E-1,3.198766336E-2
9.685254042E0,4.556226730E-2,-1.214279756E-1,2.805035375E-2
9.695291042E0,4.895433411E-2,-1.344207525E-1,1.615081728E-2
9.705329042E0,6.133774295E-2,-1.568808705E-1,7.600748446E-3
9.715366042E0,7.449189574E-2,-1.755331159E-1,1.225914992E-2
9.725403042E0,7.091318071E-2,-1.790862381E-1,1.775101759E-2
9.735440042E0,6.366246194E-2,-1.909381002E-1,1.346892118E-2
9.745477042E0,5.234806240E-2,-2.232906520E-1,9.926013649E-3
9.755514042E0,4.153269902E-2,-2.496258616E-1,1.029486209E-2
9.765551042E0,3.512986377E-2,-2.529074550E-1,1.111344714E-2
9.775588042E0,2.857742272E-2,-2.470189333E-1,1.295395754E-2
9.785625042E0,1.920110732E-2,-2.292523682E-1,9.537434205E-3
9.795663042E0,9.833171032E-3,-1.990009844E-1,7.570955437E-3
9.805700042E0,-1.044781879E-3,-1.856141835E-1,5.515175872E-3
9.815737042E0,-1.316030044E-2,-1.834357232E-1,5.296263844E-3
9.825774042E0,-2.230013907E-2,-1.831478029E-1,3.612387693E-3
9.835811042E0,-2.967256680E-2,-1.691563576E-1,4.164194688E-3
9.845848042E0,-2.930169180E-2,-1.461864263E-1,4.461172037E-3
9.855885042E0,-3.126391023E-2,-1.164599583E-1,8.633013815E-3
9.865922042E0,-3.317174315E-2,-9.041909873E-2,1.426345482E-2
9.875960042E0,-3.763120621E-2,-7.434026152E-2,1.367755979E-2
9.885997042E0,-3.447394446E-2,-8.601021022E-2,1.612098143E-2
9.896034042E0,-3.420256823E-2,-1.094063446E-1,1.855431311E-2
9.906071042E0,-2.528359741E-2,-1.286749393E-1,1.865123399E-2
9.916108042E0,-2.152561024E-2,-1.354700029E-1,1.904884353E-2
9.926145042E0,-1.432077959E-2,-1.239674091E-1,2.446219139E-2
9.936182042E0,-1.392743085E-2,-9.719304740E-2,2.241422236E-2
9.946219042E0,-7.943263650E-2,-2.012147605E-1,5.553849414E-2
9.956257042E0,-8.503966033E-2,-3.354580700E-1,1.664873809E-1
9.966294042E0,-1.162877008E-1,-1.450578123E-1,1.313620359E-1
9.976331042E0,-7.665081322E-2,-5.823130161E-2,4.494671896E-2
9.986368042E0,7.921034098E-2,-5.954409763E-2,4.077258520E-3
9.996405042E0,6.792253256E-2,-3.186707497E-1,-6.939882040E-2
1.000644204E1,1.434516460E-1,-3.366507888E-1,2.717714757E-3
1.001647904E1,1.910481900E-1,-3.936775923E-1,1.110463142E-1
1.002651604E1,1.872441471E-1,-1.544629186E-1,-3.621486574E-2
1.003655304E1,2.331040502E-1,2.989415824E-1,-1.409796178E-1
1.004659104E1,1.792217344E-1,3.529635370E-1,-5.443527177E-2
1.005662804E1,3.116329014E-2,3.671339452E-1,5.370877683E-2
1.006666504E1,-7.409405708E-2,4.695843160E-1,6.382858008E-2
1.007670204E1,-3.833712637E-2,5.843833685E-1,6.039816886E-2
1.008673904E1,9.922862984E-3,6.449393630E-1,2.858597040E-2
1.009677604E1,7.025571167E-2,5.629640818E-1,-3.360017017E-2
1.010681304E1,1.470519602E-1,4.282771051E-1,-5.252299830E-2
1.011685004E1,1.675875932E-1,2.583602369E-1,-4.472552612E-2
1.012688804E1,1.532938778E-1,2.891245186E-1,-1.113490239E-1
1.013692504E1,1.489028633E-1,7.040075064E-1,-1.309083551E-1
1.014696204E1,1.445322186E-1,1.224836230E0,-1.395722777E-1
1.015699904E1,1.349107474E-1,1.561791778E0,-1.521253586E-1
1.016703604E1,1.272902042E-1,1.687038422E0,-1.444035470E-1
1.017707304E1,7.287915051E-2,1.732592583E0,-1.433183104E-1
1.018711004E1,-4.837696999E-2,1.940954566E0,-1.283667833E-1
1.019714704E1,-1.039888337E-1,2.146684408E0,-4.888102040E-2
1.020718504E1,-9.284721315E-2,2.229538202E0,4.492980242E-2
1.021722204E1,-1.071704924E-1,2.304485083E0,8.751561493E-2
1.022725904E1,-1.004320830E-1,2.367566586E0,5.382154137E-2
1.023729604E1,-3.244850412E-2,2.462999582E0,-1.280489005E-2
1.024733304E1,6.424489617E-2,2.742370129E0,-3.835299984E-2
1.025737004E1,1.078861132E-1,3.046460390E0,1.604845747E-2
1.026740704E1,1.068827361E-1,3.173061132E0,8.484266698E-2
1.027744404E1,1.269789487E-1,3.152271748E0,1.910202354E-1
1.028748104E1,1.209447160E-1,3.223078966E0,2.862167358E-1
1.029751904E1,3.372859582E-2,3.397259951E0,3.701659441E-1
1.030755604E1,1.125928480E-3,3.722886562E0,3.848215044E-1
1.031759304E1,4.255858809E-2,4.141009808E0,3.529362679E-1
1.032763004E1,1.107724458E-1,4.298876762E0,3.374006748E-1
1.033766704E1,1.391249895E-1,4.316716194E0,3.372887969E-1
1.034770404E1,9.108976275E-2,4.348031044E0,3.146439493E-1
1.035774104E1,3.329437599E-2,4.395583630E0,3.160673976E-1
1.036777804E1,-1.071615815E-1,4.275422096E0,3.276109099E-1
1.037781604E1,-1.282375753E-1,4.061024666E0,2.850456238E-1
1.038785304E1,-1.481489837E-2,3.780427933E0,1.939569861E-1
1.039789004E1,1.679370701E-1,3.430938959E0,1.195373461E-1
1.040792704E1,3.597757816E-1,3.134413958E0,4.840323702E-2
1.041796404E1,4.110504091E-1,2.987260580E0,-1.803224534E-2
1.042800104E1,3.514593840E-1,3.010204315E0,-5.616077036E-2
1.043803804E1,2.964230180E-1,3.088040352E0,-8.263258636E-2
1.044807504E1,2.912088633E-1,3.006355762E0,-1.557370722E-1
1.045811204E1,2.567411661E-1,2.838949919E0,-1.923275739E-1
1.046815004E1,2.698166370E-1,2.791173935E0,-2.016467452E-1
1.047818704E1,2.534616292E-1,2.683578491E0,-2.573683262E-1
1.048822404E1,2.154568434E-1,2.655924082E0,-2.659607828E-1
1.049826104E1,-9.210355580E-3,2.725025177E0,-2.260692865E-1
1.050829804E1,-2.214537710E-1,2.746845007E0,-4.894712195E-2
1.051833504E1,-1.132532582E-1,2.373272896E0,1.609174162E-1
1.052837204E1,-1.658717170E-2,2.253492594E0,2.580907643E-1
1.053840904E1,-1.103059426E-1,2.306609392E0,2.879178822E-1
1.054844704E1,-2.605887055E-1,2.288369656E0,2.627541721E-1
1.055848404E1,-4.266389310E-1,2.274726152E0,1.719275862E-1
1.056852104E1,-4.646702707E-1,2.231080055E0,1.378963329E-2
1.057855804E1,-3.820145428E-1,2.165621519E0,-1.016842350E-1
1.058859504E1,-2.738542259E-1,2.141703606E0,-1.530087739E-1
1.059863204E1,-1.659432054E-1,2.194659472E0,-1.735143065E-1
1.060866904E1,2.284197509E-1,2.833598375E0,-6.993286312E-2
1.061870604E1,4.131999910E-1,2.891427517E0,-9.058567882E-2
1.062874304E1,3.238482177E-1,2.784342766E0,-5.851322412E-2
1.063878104E1,1.791935712E-1,2.697216988E0,-1.405196730E-3
1.064881767E1,2.556815743E-2,2.601053715E0,4.878390208E-2
1.065885467E1,-6.211162731E-2,2.526476622E0,1.514705867E-1
1.066889167E1,-1.088421792E-1,2.489128351E0,2.591732144E-1
1.067892867E1,-8.617601544E-2,2.418479443E0,3.339329362E-1
1.068896567E1,-5.648791045E-2,2.178246498E0,3.509159982E-1
1.069900267E1,-7.288420200E-2,2.004055023E0,3.515599668E-1
1.070903967E1,-1.068998948E-1,1.912734747E0,3.392274678E-1
1.071907767E1,6.179884449E-2,1.356602311E0,2.150208205E-1
1.072911467E1,3.433051407E-1,4.757812917E-1,1.414178759E-1
1.073915167E1,3.667361438E-1,3.430258948E-3,1.513370872E-1
1.074918867E1,2.604654729E-1,-4.641031921E-1,1.779325455E-1
1.075922567E1,2.083242387E-1,-8.316535354E-1,2.039620131E-1
1.076926267E1,1.400081515E-1,-8.759649396E-1,1.806315333E-1
1.077929967E1,4.662760347E-2,-6.823244095E-1,1.335748136E-1
1.078933667E1,2.710014954E-2,-5.301505327E-1,7.479051501E-2
1.079937367E1,1.326055378E-1,-5.728724003E-1,4.036357254E-2
1.080941167E1,3.569713831E-1,-8.763443828E-1,1.176589429E-1
1.081944867E1,2.939042747E-1,-8.026680350E-1,9.364415705E-2
1.082948567E1,1.630101204E-1,-6.092646718E-1,1.086023524E-1
1.083952267E1,6.657917798E-2,-4.154984355E-1,1.105834767E-1
1.084955967E1,1.847739890E-2,-2.303503156E-1,1.178463697E-1
1.085959667E1,3.136259969E-3,-6.633768231E-2,1.302330047E-1
1.086963367E1,8.038861677E-3,3.602805734E-2,1.347901970E-1
1.087967067E1,1.394442283E-2,1.278293431E-1,1.431940645E-1
1.088970767E1,1.354142185E-2,2.238899469E-1,1.440775543E-1
1.089974567E1,-7.938416675E-4,2.982611358E-1,1.353807449E-1
1.090978267E1,-5.560264923E-3,3.330783248E-1,1.243480220E-1
1.091981967E1,-6.924602203E-3,3.544480503E-1,1.125789806E-1
1.092985667E1,4.451641813E-3,3.315752447E-1,1.050615832E-1
1.093989367E1,3.217062354E-2,2.568506598E-1,9.368456155E-2
1.094993067E1,6.913845241E-2,1.464538872E-1,8.879890293E-2
1.095996767E1,6.665771455E-2,7.058734447E-2,7.331129164E-2
1.097000467E1,3.329314291E-2,3.717156127E-2,5.203591660E-2
1.098004167E1,5.806924775E-3,-1.533532143E-2,4.219447076E-2
1.099007967E1,-2.399524115E-2,-7.761844993E-2,5.365690961E-2
1.100011667E1,-3.146434203E-2,-1.647520214E-1,7.287295163E-2
1.101015367E1,-1.935976185E-2,-2.306457907E-1,9.133140743E-2
1.102019067E1,-2.492550202E-2,-2.123991400E-1,1.124143228E-1
1.103022767E1,-4.129967690E-1,2.387948036E-1,4.960190132E-2
1.104026467E1,-3.068436980E-1,3.423877656E-1,-2.483937191E-3
1.105030167E1,-6.754186004E-2,1.442617923E-1,4.042320326E-2
1.106033867E1,4.137157649E-2,-6.084874272E-2,5.782908946E-2
1.107037567E1,-1.940268464E-2,-6.400851160E-2,2.364666387E-2
1.108041367E1,-7.466247678E-2,4.979475215E-2,-3.622385859E-2
1.109045067E1,-1.015169695E-1,2.025826275E-1,-7.924982160E-2
1.110048767E1,-7.138596475E-2,2.682135701E-1,-7.752009481E-2
1.111052467E1,-4.034459591E-2,3.044375181E-1,-3.801229969E-2
1.112056167E1,3.881454933E-3,2.812443078E-1,5.219058599E-3
1.113059867E1,4.982611164E-3,2.923911810E-1,4.521620646E-2
1.114063567E1,4.447356239E-2,1.795421392E-1,5.820471048E-2
1.115067267E1,1.020688713E-1,9.761600755E-3,5.292954296E-2
1.116071067E1,1.597055197E-1,-1.591043919E-1,5.191141739E-2
1.117074767E1,2.296754122E-1,-3.824652135E-1,2.802220173E-2
1.118078467E1,3.382812440E-1,-6.299141645E-1,1.700584544E-3
1.119082167E1,3.039732575E-1,-6.746040583E-1,-1.979146525E-2
1.120085867E1,-5.576973781E-2,-3.294775188E-1,5.603112653E-2
