"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.433124417E0,9.541608124E0,2.272274780E-1,2.442770233E0
8.443161417E0,9.575587463E0,1.598675537E-1,2.546953583E0
8.453198417E0,9.611063690E0,1.067280579E-1,2.542313232E0
8.463235417E0,9.638007660E0,7.514373779E-2,2.440075836E0
8.473272417E0,9.626182251E0,6.227050781E-2,2.272723846E0
8.483309417E0,9.543853455E0,7.514373779E-2,2.118394775E0
8.493347417E0,9.459578705E0,1.499880981E-1,2.009720764E0
8.503384417E0,9.435628510E0,2.752775574E-1,1.977088623E0
8.513421417E0,9.471853180E0,3.787124634E-1,2.046843567E0
8.523458417E0,9.528734894E0,4.538562012E-1,2.115700378E0
8.533495417E0,9.584119720E0,4.592449951E-1,2.178569641E0
8.543532417E0,9.600435791E0,4.340972900E-1,2.184706879E0
8.553569417E0,9.592651978E0,4.032614136E-1,2.139051819E0
8.563606417E0,9.607022095E0,3.537144470E-1,2.077080688E0
8.573644417E0,9.622739410E0,2.868035889E-1,2.056573334E0
8.583681417E0,9.623188477E0,2.213896179E-1,2.069446564E0
8.593718417E0,9.606423340E0,1.692979431E-1,2.070644073E0
8.603755417E0,9.569450226E0,1.498384094E-1,2.072590027E0
8.613792417E0,9.544302521E0,1.666035461E-1,2.091899872E0
8.623829417E0,9.545500031E0,2.016307068E-1,2.087409210E0
8.633866417E0,9.532327423E0,2.128573608E-1,2.068249054E0
8.643904167E0,9.479187927E0,2.405497742E-1,2.067201233E0
8.653942167E0,9.446256409E0,2.639012146E-1,2.097887421E0
8.663979167E0,9.467661896E0,2.409988403E-1,2.092648315E0
8.674016167E0,9.507628784E0,2.089654541E-1,2.063459015E0
8.684053167E0,9.556277618E0,1.983375549E-1,2.045196991E0
8.694090167E0,9.598639526E0,1.802252197E-1,2.034718781E0
8.704127167E0,9.595645752E0,1.728904724E-1,2.065105591E0
8.714164167E0,9.542057190E0,1.863624573E-1,2.090253296E0
8.724201167E0,9.487420807E0,2.139051819E-1,2.089953918E0
8.734238167E0,9.481433258E0,2.291734314E-1,2.081870728E0
8.744276167E0,9.483678589E0,2.285746765E-1,2.085313568E0
8.754313167E0,9.519005127E0,2.106120300E-1,2.084714813E0
8.764350167E0,9.561965790E0,1.678010559E-1,2.047292633E0
8.774387167E0,9.559271393E0,1.475930786E-1,1.992057495E0
8.784424167E0,9.553732910E0,1.790277100E-1,1.948797455E0
8.794461167E0,9.524244232E0,2.007325745E-1,1.944456482E0
8.804498167E0,9.506431274E0,2.130070496E-1,1.971999207E0
8.814535167E0,9.502389679E0,2.287243652E-1,1.997595978E0
8.824573167E0,9.516909485E0,2.526745605E-1,2.018103333E0
8.834610167E0,9.566755829E0,2.642005920E-1,2.023941193E0
8.844647167E0,9.597442017E0,2.742297363E-1,2.027084656E0
8.854684167E0,9.610015869E0,2.757266235E-1,2.024839325E0
8.864721167E0,9.597891083E0,2.842588806E-1,2.005529480E0
8.874758167E0,9.592801666E0,2.921923828E-1,2.002236328E0
8.884795167E0,9.555229797E0,2.948867798E-1,2.003733215E0
8.894832167E0,9.511670380E0,2.968327332E-1,2.002386017E0
8.904869167E0,9.505233765E0,2.933898926E-1,1.998194733E0
8.914907167E0,9.498497772E0,2.891986084E-1,2.004032593E0
8.924944167E0,9.512718201E0,2.573149109E-1,2.018851776E0
8.934981167E0,9.525890808E0,2.001338196E-1,2.010319519E0
8.945018167E0,9.505383453E0,1.631607056E-1,1.999392242E0
8.955055167E0,9.496402130E0,1.959425354E-1,1.980980530E0
8.965092167E0,9.518106995E0,2.463876343E-1,1.976190491E0
8.975129167E0,9.549092560E0,3.104544067E-1,1.986668701E0
8.985166167E0,9.607321472E0,3.579057312E-1,2.036215668E0
8.995204167E0,9.628577271E0,3.724255371E-1,2.080972595E0
9.005241167E0,9.626930695E0,3.676354980E-1,2.129172363E0
9.015278167E0,9.598040771E0,3.350033569E-1,2.129920807E0
9.025315167E0,9.539063416E0,2.951861572E-1,2.106569366E0
9.035352167E0,9.499994659E0,2.661465454E-1,2.081421661E0
9.045389167E0,9.526788940E0,2.761756897E-1,2.078128510E0
9.055426167E0,9.574988708E0,2.986289978E-1,2.094294891E0
9.065463167E0,9.615254974E0,3.225791931E-1,2.116448822E0
9.075501167E0,9.625882874E0,3.685336304E-1,2.107916565E0
9.085538167E0,9.614805908E0,3.794609070E-1,2.047142944E0
9.095575167E0,9.547146606E0,3.739224243E-1,1.985471191E0
9.105612167E0,9.468410339E0,3.585044861E-1,1.971250763E0
9.115649167E0,9.424551544E0,3.203338623E-1,1.973795471E0
9.125686167E0,9.454339600E0,2.558180237E-1,1.977537689E0
9.135723167E0,9.513017578E0,1.889071655E-1,1.990261230E0
9.145760167E0,9.524693298E0,1.734892273E-1,2.013762360E0
9.155797167E0,9.521849213E0,1.760339355E-1,1.998793488E0
9.165835167E0,9.530531158E0,2.001338196E-1,1.974992981E0
9.175872167E0,9.541608124E0,2.305206299E-1,1.926344147E0
9.185909167E0,9.530830536E0,2.487826538E-1,1.876647491E0
9.195946167E0,9.509574738E0,2.643502808E-1,1.880240021E0
9.205983167E0,9.491761780E0,2.627037048E-1,1.911824341E0
9.216020167E0,9.491612091E0,2.676434326E-1,1.963317261E0
9.226057167E0,9.511820068E0,2.924917603E-1,2.020498352E0
9.236094167E0,9.588460693E0,3.210823059E-1,2.072889404E0
9.246132167E0,9.658065948E0,3.315605164E-1,2.100432129E0
9.256169167E0,9.673034821E0,3.321592712E-1,2.113005981E0
9.266206167E0,9.630223846E0,3.376977539E-1,2.123933258E0
9.276243167E0,9.593400421E0,3.144960022E-1,2.087858276E0
9.286280167E0,9.538165283E0,3.269201660E-1,2.063309326E0
9.296317167E0,9.506730652E0,3.511697388E-1,2.078278198E0
9.306354167E0,9.493707733E0,3.582051086E-1,2.092498627E0
9.316391167E0,9.499545593E0,3.579057312E-1,2.104623413E0
9.326429167E0,9.514215088E0,3.617976379E-1,2.081122284E0
9.336466167E0,9.520651703E0,3.920347595E-1,2.038011932E0
9.346503167E0,9.503138123E0,4.143383789E-1,2.016307068E0
9.356540167E0,9.476194153E0,4.111949158E-1,1.976938934E0
9.366577167E0,9.461374969E0,3.962260437E-1,1.947599945E0
9.376614167E0,9.494905243E0,3.836521912E-1,1.972298584E0
9.386651167E0,9.549990692E0,3.649411011E-1,2.038610687E0
9.396688167E0,9.583970032E0,3.373983765E-1,2.132016449E0
9.406725167E0,9.601782990E0,3.094065857E-1,2.167043610E0
9.416763167E0,9.567803650E0,2.923420715E-1,2.151026917E0
9.426800167E0,9.547445984E0,2.902464294E-1,2.109263763E0
9.436837167E0,9.513466644E0,2.835104370E-1,2.081271973E0
9.446874167E0,9.525741119E0,2.773731995E-1,2.098037109E0
9.456911167E0,9.546547852E0,2.673440552E-1,2.113754425E0
9.466948167E0,9.543254700E0,2.755769348E-1,2.126328278E0
9.476985167E0,9.525292053E0,3.005749512E-1,2.146985321E0
9.487022167E0,9.528285828E0,3.086581421E-1,2.140997772E0
9.497060167E0,9.519304504E0,3.005749512E-1,2.110910339E0
9.507097167E0,9.494306488E0,2.990780640E-1,2.071841583E0
9.517134167E0,9.506431274E0,3.047662354E-1,2.083068237E0
9.527171167E0,9.513466644E0,3.034190369E-1,2.097138977E0
9.537208167E0,9.541009369E0,2.842588806E-1,2.144590302E0
9.547245167E0,9.577982483E0,2.381547546E-1,2.166893921E0
9.557282167E0,9.598489838E0,1.986369324E-1,2.183359680E0
9.567319167E0,9.596094818E0,1.661544800E-1,2.186054077E0
9.577357167E0,9.573192444E0,1.871109009E-1,2.180665283E0
9.587394167E0,9.522447968E0,2.278262329E-1,2.186802521E0
9.597431167E0,9.506131897E0,3.230282593E-1,2.212848358E0
9.607468167E0,9.530531158E0,4.698728943E-1,2.211501160E0
9.617505167E0,9.594897308E0,4.876858521E-1,2.240241394E0
9.627542167E0,9.651180267E0,3.995191956E-1,2.278561707E0
9.637579042E0,9.631720734E0,3.820056152E-1,2.326462097E0
9.647616042E0,9.575437775E0,3.847000122E-1,2.316133575E0
9.657653042E0,9.569450226E0,3.885919189E-1,2.243983612E0
9.667691042E0,9.595196686E0,3.844006348E-1,2.195933533E0
9.677728042E0,9.628577271E0,3.164419556E-1,2.202370148E0
9.687765042E0,9.586814117E0,1.963916016E-1,2.263443146E0
9.697802042E0,9.548942871E0,1.719923401E-1,2.324067078E0
9.707839042E0,9.576186218E0,3.113525391E-1,2.319127350E0
9.717876042E0,9.605674896E0,5.237608337E-1,2.310894470E0
9.727913042E0,9.640702057E0,5.028044128E-1,2.321522369E0
9.737950042E0,9.693542175E0,3.629951477E-1,2.312990112E0
9.747988042E0,9.695937195E0,2.791694641E-1,2.327210541E0
9.758025042E0,9.682016144E0,2.598596191E-1,2.248623962E0
9.768062042E0,9.609417114E0,2.411485291E-1,2.117197266E0
9.778099042E0,9.480385437E0,1.719923401E-1,2.006577301E0
9.788136042E0,9.403744812E0,1.160087585E-1,1.911674652E0
9.798173042E0,9.384884033E0,1.052311707E-1,1.863774261E0
9.808210042E0,9.426497498E0,1.258882141E-1,1.848805389E0
9.818247042E0,9.506281586E0,1.468446350E-1,1.882784729E0
9.828284042E0,9.569599915E0,1.444496155E-1,1.874851227E0
9.838322042E0,9.584419098E0,1.514849854E-1,1.848206635E0
9.848359042E0,9.576485596E0,1.675016785E-1,1.822759552E0
9.858396042E0,9.583071899E0,1.889071655E-1,1.813029785E0
9.868433042E0,9.610464935E0,2.149530029E-1,1.846709747E0
9.878470042E0,9.620344391E0,2.300715637E-1,1.894310760E0
9.888507042E0,9.618697815E0,2.565664673E-1,1.939067688E0
9.898544042E0,9.601333923E0,2.547702026E-1,1.964664459E0
9.908581042E0,9.558672638E0,2.653981018E-1,1.896256714E0
9.918619042E0,9.505682831E0,3.013233948E-1,1.768123169E0
9.928656042E0,9.446256409E0,3.101550293E-1,1.626667328E0
9.938693042E0,9.388775940E0,3.056643677E-1,1.485061798E0
9.948730042E0,9.416318665E0,3.793112183E-1,1.562301178E0
9.958767042E0,9.708061981E0,1.962119751E0,2.900668030E0
9.968804042E0,9.319619751E0,9.267228699E-1,7.771838379E-1
9.978841042E0,9.568402405E0,-5.589376831E-1,1.257235565E0
9.988878042E0,9.497000885E0,-7.191046143E-1,1.049766998E0
9.998916042E0,8.994495850E0,-1.299298096E-1,2.174228668E0
1.000895304E1,9.637558594E0,9.654922485E-2,1.556163940E0
1.001899004E1,1.004007156E1,-1.936972046E-1,1.607806549E0
1.002902704E1,9.108708344E0,-3.379971313E-1,7.713459778E-1
1.003906404E1,8.910221100E0,9.759704590E-2,-1.271306305E0
1.004910104E1,1.017583923E1,8.777746582E-1,-1.197509766E-1
1.005913804E1,1.064870590E1,1.477727051E0,1.762584686E0
1.006917504E1,9.698032837E0,1.064436493E0,1.700463867E0
1.007921304E1,9.241631927E0,4.510121155E-1,1.066681824E0
1.008925004E1,9.293723602E0,9.610015869E-2,9.369017029E-1
1.009928704E1,9.116641846E0,-6.047424316E-2,1.097517700E0
1.010932404E1,9.080566864E0,1.660047913E-1,1.455872498E0
1.011936104E1,9.137448578E0,2.315684509E-1,1.597028961E0
1.012939804E1,8.372838593E0,-1.130149841E-1,1.915117493E0
1.013943504E1,8.088579712E0,-2.386038208E-1,3.188369751E-1
1.014947204E1,8.915609894E0,-1.535806274E-1,-4.456233215E-1
1.015950904E1,9.604477386E0,-1.959425354E-1,-1.707948303E-1
1.016954704E1,9.901459808E0,2.215393066E-2,6.505471802E-1
1.017958404E1,9.937085724E0,1.770817566E-1,1.487007751E0
1.018962104E1,9.627529449E0,2.032772827E-1,1.946402435E0
1.019965804E1,9.968220978E0,6.017486572E-1,2.130968628E0
1.020969504E1,1.028496231E1,7.280859375E-1,2.465971985E0
1.021973204E1,1.012000534E1,5.063969421E-1,2.805615692E0
1.022976904E1,9.421258392E0,1.541793823E-1,2.905009003E0
1.023980604E1,8.888067169E0,-1.330732727E-1,2.882256317E0
1.024984404E1,8.678652649E0,-7.843688965E-2,2.261796570E0
1.025988104E1,8.740174713E0,2.685415649E-1,2.428699493E0
1.026991804E1,8.830586700E0,5.897735596E-1,3.605402527E0
1.027995504E1,8.686137085E0,5.177732849E-1,4.619543610E0
1.028999204E1,8.581055603E0,4.532574463E-1,4.677173767E0
1.030002904E1,8.642577667E0,5.373825073E-1,4.853956146E0
1.031006604E1,8.386609955E0,6.950047302E-1,4.656067657E0
1.032010304E1,7.266189880E0,5.924679565E-1,3.409609680E0
1.033014104E1,6.711144104E0,3.785627747E-1,3.892355804E0
1.034017804E1,6.956483917E0,2.647993469E-1,5.559888153E0
1.035021504E1,6.616989899E0,3.412902832E-2,6.273753662E0
1.036025204E1,6.111790466E0,-2.005828857E-1,6.970554657E0
1.037028904E1,6.106551361E0,-2.832110596E-1,8.169112244E0
1.038032604E1,5.726791077E0,-4.029620361E-1,9.179511108E0
1.039036304E1,5.057383118E0,-6.337820435E-1,8.606203308E0
1.040040004E1,4.536166992E0,-6.622229004E-1,8.499026184E0
1.041043704E1,4.076323242E0,-5.505551147E-1,8.055199127E0
1.042047504E1,3.625760193E0,-2.140548706E-1,7.716902618E0
1.043051204E1,3.281326447E0,2.275268555E-2,8.022716675E0
1.044054904E1,3.132236481E0,2.239343262E-1,8.339158630E0
1.045058604E1,2.948867798E0,4.430786133E-2,9.162745972E0
1.046062304E1,3.371289368E0,3.981719971E-2,1.020457947E1
1.047066004E1,4.179309082E0,9.217831421E-1,9.721234589E0
1.048069704E1,3.793411560E0,8.996292114E-1,9.392967224E0
1.049073404E1,3.293750610E0,8.009843445E-1,9.435778198E0
1.050077204E1,3.094963989E0,7.137158203E-1,9.722881165E0
1.051080904E1,3.919898529E0,3.706292725E-1,9.027726746E0
1.052084604E1,4.139641571E0,-3.116519165E-1,1.057116714E1
1.053088304E1,3.318149872E0,-2.222877502E-1,1.067445236E1
1.054092004E1,2.280956726E0,3.914360046E-1,9.996961212E0
1.055095704E1,1.461710358E0,1.042132874E0,1.057999878E1
1.056099404E1,9.261241150E-1,1.041534119E0,1.056577835E1
1.057103104E1,6.741979980E-1,5.700146484E-1,1.009321106E1
1.058106804E1,7.068301392E-1,3.359014893E-1,9.761051788E0
1.059110604E1,7.256909180E-1,2.459385681E-1,9.374854889E0
1.060114304E1,4.749623108E-1,-1.330732727E-1,9.322314148E0
1.061118004E1,6.557862854E-1,-3.867956543E-1,7.542215881E0
1.062121704E1,-2.510279846E-1,-4.972659302E-1,5.950276337E0
1.063125404E1,-6.643185425E-1,-4.194277954E-1,1.034768188E1
1.064129067E1,-1.179547119E-1,2.447410583E-1,1.102023331E1
1.065132767E1,-2.092648315E-1,1.139131165E-1,1.127994324E1
1.066136467E1,-8.547225952E-2,3.011737061E-1,1.099343903E1
1.067140167E1,-2.859054565E-2,4.911286926E-1,1.062086380E1
1.068143967E1,-5.008584595E-1,7.833210754E-1,1.038240967E1
1.069147667E1,-1.371897125E0,1.334924011E0,1.057790314E1
1.070151367E1,-2.021845551E0,1.502425690E0,1.075887680E1
1.071155067E1,-2.721640320E0,1.284927979E0,1.031190628E1
1.072158767E1,-3.025059357E0,6.327342224E-1,1.086515579E1
1.073162467E1,-2.413131866E0,2.760260010E-1,1.259870087E1
1.074166167E1,-2.333647156E0,-8.173004150E-2,1.215502350E1
1.075169867E1,-2.486778717E0,-3.691323853E-1,1.181552948E1
1.076173667E1,-2.402503967E0,-2.880010986E-1,1.168080963E1
1.077177367E1,-2.343825989E0,-3.701802063E-1,1.027792694E1
1.078181067E1,-2.128872986E0,-3.652404785E-1,8.770711212E0
1.079184767E1,-2.121837616E0,-1.567240906E-1,8.452023926E0
1.080188467E1,-2.097288666E0,-5.239105225E-3,9.039252777E0
1.081192167E1,-2.093696136E0,3.715274048E-1,1.039887543E1
1.082195867E1,-2.007176056E0,7.688012695E-1,1.038016434E1
1.083199567E1,-1.510059814E0,9.641450500E-1,8.911568298E0
1.084203267E1,-1.659299469E0,7.164102173E-1,8.802894287E0
1.085207067E1,-1.396146698E0,5.432203674E-1,8.619076538E0
1.086210767E1,-1.318907318E0,4.677772522E-1,8.615184631E0
1.087214467E1,-1.448537750E0,4.221221924E-1,8.871751099E0
1.088218167E1,-1.531764679E0,4.776567078E-1,9.078770599E0
1.089221867E1,-1.526675262E0,5.002597046E-1,9.081914063E0
1.090225567E1,-1.576970673E0,4.912783813E-1,9.186995544E0
1.091229267E1,-1.691033478E0,5.056484985E-1,9.408983917E0
1.092232967E1,-1.789079590E0,5.435197449E-1,9.541308746E0
1.093236667E1,-1.881587219E0,5.301974487E-1,9.700427856E0
1.094240467E1,-1.942360840E0,5.047503662E-1,9.972262573E0
1.095244167E1,-1.908980255E0,4.607418823E-1,1.021909927E1
1.096247867E1,-1.882185974E0,4.248165894E-1,1.029454239E1
1.097251567E1,-1.870210876E0,3.942800903E-1,1.004141876E1
1.098255267E1,-1.931134186E0,4.239184570E-1,9.979597321E0
1.099258967E1,-1.995350647E0,5.875282288E-1,1.001836670E1
1.100262667E1,-1.960323486E0,7.800279236E-1,1.023751099E1
1.101266367E1,-1.941313019E0,8.421487427E-1,1.035247192E1
1.102270067E1,-1.933080139E0,9.032217407E-1,9.855355682E0
1.103273867E1,-1.831291809E0,7.156617737E-1,8.669671326E0
1.104277567E1,-1.438209229E0,2.297721863E-1,7.256160736E0
1.105281267E1,-1.576521606E0,5.748046875E-2,9.743687897E0
1.106284967E1,-1.783840485E0,4.523593140E-1,1.056143738E1
1.107288667E1,-1.623972931E0,6.063890076E-1,1.029888336E1
1.108292367E1,-1.235231323E0,4.776567078E-1,9.353599091E0
1.109296067E1,-1.034349060E0,1.130149841E-1,8.681197357E0
1.110299767E1,-1.291065216E0,2.574645996E-2,8.860075378E0
1.111303567E1,-1.553768921E0,1.378633118E-1,9.357640686E0
1.112307267E1,-1.753453674E0,2.308200073E-1,9.852661285E0
1.113310967E1,-1.835183716E0,4.032614136E-1,9.934391327E0
1.114314667E1,-1.877845001E0,7.545808411E-1,1.021326141E1
1.115318367E1,-1.827549591E0,7.792794800E-1,1.091874435E1
1.116322067E1,-1.821262665E0,7.656578064E-1,1.099074463E1
1.117325767E1,-1.827998657E0,6.182144165E-1,1.105660767E1
1.118329467E1,-1.662891998E0,4.525090027E-1,1.093880264E1
1.119333167E1,-1.636546783E0,2.056723022E-1,1.028166916E1
1.120336967E1,-1.748663635E0,4.689747620E-1,8.314609680E0
