t,x,y,z
4.945619913E1,3.248180151E-1,-3.008422852E-1,8.857285231E-2
4.945857590E1,3.347443044E-1,-3.141281903E-1,1.021642014E-1
4.946095267E1,3.483356535E-1,-3.261924386E-1,1.133121699E-1
4.946332944E1,3.608580232E-1,-3.358132839E-1,1.220167428E-1
4.946570621E1,3.770454824E-1,-3.454341292E-1,1.320957243E-1
4.946808298E1,3.918585181E-1,-3.597890437E-1,1.383569092E-1
4.947045976E1,4.092676640E-1,-3.755183518E-1,1.421747059E-1
4.947283653E1,4.278984964E-1,-3.958290219E-1,1.447708011E-1
4.947521330E1,4.416425824E-1,-4.222481549E-1,1.472141892E-1
4.947759007E1,4.576773047E-1,-4.547757804E-1,1.435490996E-1
4.947996684E1,4.714213610E-1,-4.787515402E-1,1.411057115E-1
4.948234361E1,4.862344265E-1,-5.002838969E-1,1.386623234E-1
4.948472033E1,4.949389994E-1,-5.170822144E-1,1.349972486E-1
4.948709710E1,5.060869455E-1,-5.291464329E-1,1.290414780E-1
4.948947387E1,5.123481154E-1,-5.363239050E-1,1.241547018E-1
4.949185064E1,5.173876286E-1,-5.435013771E-1,1.229330078E-1
4.949422741E1,5.234960914E-1,-5.459447503E-1,1.194206402E-1
4.949660418E1,5.260922313E-1,-5.506787896E-1,1.157555580E-1
4.949898095E1,5.285356045E-1,-5.482354164E-1,1.084253863E-1
4.950135772E1,5.285356045E-1,-5.459447503E-1,1.023169160E-1
4.950373449E1,5.299099684E-1,-5.338805318E-1,9.880454093E-2
4.950611126E1,5.299099684E-1,-5.218162537E-1,9.513945878E-2
4.950848804E1,5.262449384E-1,-5.062396526E-1,8.903098851E-2
4.951086481E1,5.274665952E-1,-4.906630516E-1,8.429691941E-2
4.951324158E1,5.276193023E-1,-4.773771465E-1,7.956285775E-2
4.951561835E1,5.263976455E-1,-4.605788291E-1,7.482878864E-2
4.951799512E1,5.263976455E-1,-4.425588250E-1,7.375980914E-2
4.952037189E1,5.289937258E-1,-4.294256270E-1,7.146912813E-2
4.952274866E1,5.302154422E-1,-4.185830951E-1,7.269082218E-2
4.952512538E1,5.340332389E-1,-4.091149569E-1,8.032641560E-2
4.952750215E1,5.352548957E-1,-4.007157981E-1,8.154810965E-2
4.952987892E1,5.378510356E-1,-3.923166394E-1,8.903098851E-2
4.953225569E1,5.415160656E-1,-3.767400384E-1,9.910997003E-2
4.953463246E1,5.465555787E-1,-3.623851240E-1,1.078145429E-1
4.953700923E1,5.515950918E-1,-3.480302393E-1,1.166718230E-1
4.953938601E1,5.578562617E-1,-3.240544796E-1,1.267508119E-1
4.954176278E1,5.667135715E-1,-2.964136302E-1,1.369825006E-1
4.954413955E1,5.766398311E-1,-2.652604282E-1,1.484358907E-1
4.954651632E1,5.854970813E-1,-2.328855246E-1,1.550024897E-1
4.954889309E1,5.980194807E-1,-2.005106062E-1,1.629435122E-1
4.955126986E1,6.106945276E-1,-1.597365588E-1,1.695101112E-1
4.955364663E1,6.219952106E-1,-1.226275861E-1,1.750077456E-1
4.955602340E1,6.308525205E-1,-8.780929446E-2,1.754658818E-1
4.955840017E1,6.397097707E-1,-4.825693369E-2,1.783674061E-1
4.956077694E1,6.447492838E-1,-6.261184346E-3,1.763821393E-1
4.956315371E1,6.485670805E-1,3.451287001E-2,1.780619770E-1
4.956553043E1,6.499415040E-1,7.773031294E-2,1.759240031E-1
4.956790720E1,6.488724947E-1,1.221694499E-1,1.763821393E-1
4.957028397E1,6.464291215E-1,1.557660550E-1,1.740914732E-1
4.957266074E1,6.429167390E-1,1.893626451E-1,1.695101112E-1
4.957503752E1,6.354338527E-1,2.182251811E-1,1.646233350E-1
4.957741429E1,6.281036735E-1,2.409792393E-1,1.598892659E-1
4.957979106E1,6.256603003E-1,2.626643181E-1,1.525591016E-1
4.958216783E1,6.219952106E-1,2.794626355E-1,1.441599578E-1
4.958454460E1,6.207735538E-1,2.938175201E-1,1.356080920E-1
4.958692137E1,6.270347238E-1,3.034383655E-1,1.272089481E-1
4.958929814E1,6.383354068E-1,3.058817685E-1,1.163664013E-1
4.959167491E1,6.545228362E-1,3.034383655E-1,1.105633527E-1
4.959405168E1,6.731536984E-1,2.938175201E-1,1.046075895E-1
4.959642845E1,6.980457306E-1,2.782409191E-1,1.000262350E-1
4.959880522E1,7.243121266E-1,2.602209449E-1,9.422318637E-2
4.960118199E1,7.566870451E-1,2.434226274E-1,9.223793447E-2
4.960355876E1,7.927270532E-1,2.205158621E-1,9.513945878E-2
4.960593554E1,8.299887180E-1,1.953184158E-1,1.029277667E-1
4.960831231E1,8.635852933E-1,1.701209545E-1,1.117850468E-1
4.961068903E1,8.921424150E-1,1.328592747E-1,1.230857223E-1
4.961306580E1,9.219212532E-1,9.071081877E-2,1.342336833E-1
4.961544257E1,9.393303990E-1,4.031591862E-2,1.462979168E-1
4.961781934E1,9.477295280E-1,-2.443389036E-2,1.606528312E-1
4.962018288E1,9.425373077E-1,-1.024696305E-1,1.721062213E-1
4.962257288E1,9.272661209E-1,-1.936385781E-1,1.760767251E-1
4.962494965E1,9.032903910E-1,-2.944283783E-1,1.771457046E-1
4.962731319E1,8.706100583E-1,-3.952181637E-1,1.696628332E-1
4.962970319E1,8.328902125E-1,-4.982986450E-1,1.508792788E-1
4.963207996E1,7.852441669E-1,-5.942016840E-1,1.259872466E-1
4.963444350E1,7.264500856E-1,-6.913263798E-1,8.979454637E-2
4.963683351E1,6.577298045E-1,-7.823426127E-1,3.878879920E-2
4.963921028E1,5.790832043E-1,-8.635852933E-1,-2.214321308E-2
4.964157377E1,4.941754341E-1,-9.269607067E-1,-1.026223376E-1
4.964396382E1,4.031592011E-1,-9.626953006E-1,-1.916533262E-1
4.964634059E1,3.074088693E-1,-9.672766328E-1,-2.840439677E-1
4.964870408E1,2.076880634E-1,-9.429954290E-1,-3.677300513E-1
4.965109413E1,1.056765765E-1,-8.838959932E-1,-4.425588250E-1
4.965347090E1,5.039489828E-3,-8.008207679E-1,-5.099047422E-1
4.965583439E1,-9.300149232E-2,-6.878139973E-1,-5.621321797E-1
4.965822439E1,-1.823379099E-1,-5.401417017E-1,-5.990884304E-1
4.966060116E1,-2.589992285E-1,-3.623851240E-1,-6.174138784E-1
4.966296470E1,-3.307738006E-1,-1.702736765E-1,-6.279509664E-1
4.966535470E1,-3.888042867E-1,2.779355086E-2,-6.285618544E-1
4.966773147E1,-4.369085133E-1,2.269297540E-1,-6.288672686E-1
4.967010824E1,-4.787515402E-1,4.153761268E-1,-6.132906675E-1
4.967248502E1,-5.056288242E-1,5.942016840E-1,-5.900784731E-1
4.967486179E1,-5.215108395E-1,7.525638342E-1,-5.680879354E-1
4.967723856E1,-5.173876286E-1,8.951966763E-1,-5.422796607E-1
4.967961533E1,-4.934118688E-1,1.022252917E0,-5.102101564E-1
4.968199210E1,-4.544703662E-1,1.134954214E0,-4.582881629E-1
4.968436887E1,-4.019374847E-1,1.230704546E0,-4.025483429E-1
4.968674564E1,-3.443651497E-1,1.306144118E0,-3.457395434E-1
4.968912241E1,-2.832804024E-1,1.362342119E0,-2.901524603E-1
4.969148590E1,-2.283041626E-1,1.400672793E0,-2.386885732E-1
4.969387595E1,-1.759240031E-1,1.428160906E0,-2.032594234E-1
4.969625272E1,-1.285833418E-1,1.441141367E0,-1.765348613E-1
4.969861621E1,-8.994726092E-2,1.435185671E0,-1.611109674E-1
4.970100621E1,-5.894676223E-2,1.417012930E0,-1.498102844E-1
4.970338298E1,-3.405473381E-2,1.394258857E0,-1.482831687E-1
4.970574652E1,-1.908897609E-2,1.366618037E0,-1.495048702E-1
4.970813652E1,-8.093725890E-3,1.327065706E0,-1.472141892E-1
4.971051330E1,-4.428642802E-3,1.276670814E0,-1.389677525E-1
4.971287684E1,-9.620844387E-3,1.215433359E0,-1.224748790E-1
4.971526684E1,-2.733541466E-2,1.140909910E0,-1.036913246E-1
4.971764361E1,-4.642439261E-2,1.053406119E0,-8.765657991E-2
4.972002038E1,-7.162184268E-2,9.753703475E-1,-7.650861889E-2
4.972239715E1,-9.544488788E-2,9.214630723E-1,-7.009471953E-2
4.972477392E1,-1.142284349E-1,8.721371889E-1,-6.215370819E-2
4.972715069E1,-1.281252056E-1,8.217422962E-1,-5.436540768E-2
4.972952746E1,-1.333174109E-1,7.641699314E-1,-5.115845799E-2
4.973190423E1,-1.334701329E-1,7.006418109E-1,-4.443913698E-2
4.973428100E1,-1.262926757E-1,6.346703172E-1,-4.001049697E-2
4.973665778E1,-1.152974218E-1,5.601469278E-1,-3.909422457E-2
4.973903455E1,-1.079672500E-1,4.857762754E-1,-4.092676565E-2
4.974141132E1,-9.941539168E-2,4.126273096E-1,-4.504998401E-2
4.974378809E1,-9.712471068E-2,3.417690396E-1,-5.543438718E-2
4.974616481E1,-9.987352788E-2,2.819060087E-1,-6.581879407E-2
4.974854158E1,-1.049130186E-1,2.302894145E-1,-7.986827940E-2
4.975091835E1,-1.174353883E-1,1.931804419E-1,-9.636115283E-2
4.975329512E1,-1.374406368E-1,1.608055383E-1,-1.214058921E-1
4.975565866E1,-1.611109674E-1,1.572931707E-1,-1.391204596E-1
4.975804866E1,-1.847812980E-1,1.800472289E-1,-1.392731816E-1
4.976042543E1,-2.096733153E-1,2.185306102E-1,-1.308740228E-1
4.976278897E1,-2.319692522E-1,2.629697323E-1,-1.172826737E-1
4.976517897E1,-2.506000996E-1,3.072561622E-1,-9.880454093E-2
4.976755574E1,-2.692309320E-1,3.420744538E-1,-8.536590636E-2
4.976991929E1,-2.854183912E-1,3.625378609E-1,-7.818844914E-2
4.977230929E1,-3.040492237E-1,3.697153032E-1,-7.223268598E-2
4.977468606E1,-3.190149665E-1,3.625378609E-1,-7.269082218E-2
4.977706283E1,-3.377985358E-1,3.445178568E-1,-6.948387623E-2
4.977943960E1,-3.578037918E-1,3.217637837E-1,-6.139015034E-2
4.978181637E1,-3.753656447E-1,3.061871827E-1,-4.963133857E-2
4.978419314E1,-3.929274976E-1,2.965663373E-1,-3.527642787E-2
4.978656991E1,-4.103366435E-1,2.845021188E-1,-2.092151903E-2
4.978894668E1,-4.266768098E-1,2.736595869E-1,-6.566607859E-3
4.979132345E1,-4.353813827E-1,2.628170252E-1,9.162709117E-3
4.979370017E1,-4.405735731E-1,2.544178963E-1,2.855710872E-2
4.979607694E1,-4.417952895E-1,2.544178963E-1,4.688252881E-2
4.979845371E1,-4.355340898E-1,2.615953386E-1,6.673506647E-2
4.980083048E1,-4.243861437E-1,2.735068500E-1,9.147437662E-2
4.980320726E1,-4.081986845E-1,2.938175201E-1,1.189625040E-1
4.980558402E1,-3.894151151E-1,3.260397315E-1,1.612636745E-1
4.980796080E1,-3.694098890E-1,3.631486893E-1,2.086043358E-1
4.981033757E1,-3.520007432E-1,4.062134326E-1,2.557922900E-1
4.981271434E1,-3.407000601E-1,4.492781460E-1,3.054236174E-1
4.981509111E1,-3.394783735E-1,4.924955964E-1,3.524588645E-1
4.981746788E1,-3.419217467E-1,5.296045542E-1,3.943018913E-1
4.981984465E1,-3.567348123E-1,5.630484819E-1,4.349232614E-1
4.982222142E1,-3.755183518E-1,5.845808387E-1,4.665345848E-1
4.982459819E1,-4.004103839E-1,5.966450572E-1,4.957025647E-1
4.982696173E1,-4.291202128E-1,5.966450572E-1,5.184566379E-1
4.982935173E1,-4.604261220E-1,5.882459283E-1,5.351021886E-1
4.983172850E1,-4.929537475E-1,5.690042377E-1,5.514423847E-1
4.983409199E1,-5.254813433E-1,5.389199853E-1,5.641174316E-1
4.983648205E1,-5.543438792E-1,5.005893111E-1,5.755708218E-1
4.983885882E1,-5.818319917E-1,4.610369802E-1,5.796940327E-1
4.984122231E1,-6.044333577E-1,4.178195298E-1,5.862606764E-1
4.984361236E1,-6.219952106E-1,3.639122546E-1,5.903838873E-1
4.984598908E1,-6.334486008E-1,3.147390485E-1,5.885513425E-1
4.984835262E1,-6.384881139E-1,2.631224692E-1,5.854970813E-1
4.985074262E1,-6.400152445E-1,2.090624720E-1,5.838172436E-1
4.985311939E1,-6.313106418E-1,1.563768983E-1,5.786250830E-1
4.985548293E1,-6.239804626E-1,1.010952219E-1,5.746545792E-1
4.985787293E1,-6.117635369E-1,4.825693369E-2,5.682406425E-1
4.986024970E1,-5.955760479E-1,3.054236295E-4,5.644228458E-1
4.986261324E1,-5.833591223E-1,-5.253286287E-2,5.567872524E-1
4.986500324E1,-5.673243999E-1,-1.064401343E-1,5.493044257E-1
4.986738002E1,-5.561764240E-1,-1.592784226E-1,5.392253995E-1
4.986975679E1,-5.450284481E-1,-2.060082406E-1,5.267030597E-1
4.987213356E1,-5.338805318E-1,-2.467822880E-1,5.094466209E-1
4.987451033E1,-5.277720094E-1,-2.851129472E-1,4.920374751E-1
4.987688710E1,-5.178457499E-1,-3.248180151E-1,4.697415531E-1
4.987926387E1,-5.105155706E-1,-3.607053161E-1,4.500417113E-1
4.988164064E1,-5.042544007E-1,-3.955236077E-1,4.301891923E-1
4.988401741E1,-4.981459379E-1,-4.217900336E-1,4.141544402E-1
4.988639418E1,-4.906630516E-1,-4.494308829E-1,3.981196880E-1
4.988877095E1,-4.857762754E-1,-4.709632397E-1,3.833066523E-1
4.989114767E1,-4.795151055E-1,-4.902049303E-1,3.794888556E-1
4.989352444E1,-4.746283293E-1,-5.045598149E-1,3.831539452E-1
4.989590121E1,-4.734066129E-1,-5.082249045E-1,3.917058110E-1
4.989827798E1,-4.746283293E-1,-5.022691488E-1,4.016320705E-1
4.990065476E1,-4.782933891E-1,-4.889832437E-1,4.065188468E-1
4.990303152E1,-4.857762754E-1,-4.842491746E-1,4.063661397E-1
4.990540830E1,-4.882196784E-1,-4.805840850E-1,4.075878263E-1
4.990778507E1,-4.944808483E-1,-4.818057716E-1,4.075878263E-1
4.991016184E1,-4.957025647E-1,-4.818057716E-1,4.037700295E-1
4.991253861E1,-4.982986450E-1,-4.805840850E-1,3.976615667E-1
4.991491538E1,-4.995203316E-1,-4.758500159E-1,3.866663277E-1
4.991729215E1,-4.969242513E-1,-4.613423944E-1,3.758237660E-1
4.991966892E1,-4.905103445E-1,-4.421007037E-1,3.674246371E-1
4.992204569E1,-4.830274582E-1,-4.217900336E-1,3.579564989E-1
4.992442246E1,-4.741701782E-1,-4.060607255E-1,3.497100472E-1
4.992679923E1,-4.642439187E-1,-3.869717419E-1,3.414636254E-1
4.992917600E1,-4.541649222E-1,-3.736858070E-1,3.368822634E-1
4.993155278E1,-4.479037523E-1,-3.568875194E-1,3.345915973E-1
4.993392955E1,-4.390464723E-1,-3.437542915E-1,3.300102353E-1
4.993630632E1,-4.353813827E-1,-3.413109183E-1,3.177932799E-1
4.993868309E1,-4.291202128E-1,-3.400892019E-1,3.006895781E-1
4.994105981E1,-4.265241027E-1,-3.376458287E-1,2.848075330E-1
4.994343658E1,-4.289674759E-1,-3.364241421E-1,2.677038014E-1
4.994581335E1,-4.289674759E-1,-3.315373361E-1,2.481566966E-1
4.994819012E1,-4.275930822E-1,-3.280249834E-1,2.334963679E-1
4.995056689E1,-4.275930822E-1,-3.206948042E-1,2.163926363E-1
4.995294366E1,-4.288147688E-1,-3.110739589E-1,2.029540092E-1
4.995532043E1,-4.274403751E-1,-3.014531136E-1,1.895153672E-1
4.995769720E1,-4.274403751E-1,-2.977880239E-1,1.760767251E-1
4.996007397E1,-4.236225784E-1,-2.893888950E-1,1.627907902E-1
4.996245074E1,-4.198047817E-1,-2.822114229E-1,1.554606259E-1
4.996482752E1,-4.173613787E-1,-2.689255178E-1,1.482831687E-1
4.996720429E1,-4.159869850E-1,-2.593046725E-1,1.411057115E-1
4.996958106E1,-4.123218954E-1,-2.498365343E-1,1.349972486E-1
4.997195783E1,-4.097257853E-1,-2.437280566E-1,1.302631795E-1
4.997433460E1,-4.085040987E-1,-2.412846684E-1,1.241547018E-1
4.997671137E1,-4.059080184E-1,-2.425063550E-1,1.168245375E-1
4.997908814E1,-4.034646153E-1,-2.449497581E-1,1.094943732E-1
4.998146491E1,-4.059080184E-1,-2.472404242E-1,1.021642014E-1
4.998384168E1,-4.071297050E-1,-2.521272004E-1,9.345962852E-2
4.998621845E1,-4.071297050E-1,-2.544178963E-1,8.612946421E-2
4.998859522E1,-4.046863019E-1,-2.580829561E-1,7.864658535E-2
4.999097199E1,-4.046863019E-1,-2.593046725E-1,7.131642103E-2
4.999334871E1,-4.010212123E-1,-2.652604282E-1,6.276455522E-2
4.999572548E1,-3.996468186E-1,-2.664821148E-1,5.421269313E-2
4.999810226E1,-3.933856487E-1,-2.699944973E-1,4.321744293E-2
5.000047903E1,-3.884988427E-1,-2.712161839E-1,3.344388679E-2
5.000285580E1,-3.834593594E-1,-2.724378705E-1,2.260134928E-2
5.000523257E1,-3.759764731E-1,-2.735068500E-1,1.404948719E-2
5.000760934E1,-3.672719002E-1,-2.796153426E-1,6.872031838E-3
5.000998611E1,-3.597890437E-1,-2.843494117E-1,-1.679830020E-3
5.001236288E1,-3.547495604E-1,-2.915268540E-1,-2.901524538E-3
5.001473965E1,-3.497100472E-1,-2.964136302E-1,-5.192201585E-3
5.001711642E1,-3.484883606E-1,-3.023693860E-1,-5.344913341E-3
5.001949319E1,-3.460449576E-1,-3.095468581E-1,-4.123218823E-3
5.002186996E1,-3.448232710E-1,-3.203893900E-1,-2.901524538E-3
5.002424673E1,-3.474193811E-1,-3.347443044E-1,-1.832541777E-3
5.002662350E1,-3.486410677E-1,-3.443651497E-1,-4.428642802E-3
5.002900028E1,-3.524588645E-1,-3.515425920E-1,-1.191152167E-2
5.003137705E1,-3.587200642E-1,-3.550549746E-1,-1.939439960E-2
5.003375382E1,-3.611634374E-1,-3.599417508E-1,-2.443389036E-2
5.003613059E1,-3.623851240E-1,-3.634541333E-1,-3.420744836E-2
5.003850736E1,-3.636068404E-1,-3.634541333E-1,-4.291202128E-2
5.004088413E1,-3.686463237E-1,-3.610107303E-1,-5.512896553E-2
5.004326090E1,-3.684936166E-1,-3.561239541E-1,-6.368082762E-2
5.004563767E1,-3.723114133E-1,-3.526115716E-1,-7.116370648E-2
5.004801439E1,-3.759764731E-1,-3.465031087E-1,-8.215895295E-2
5.005039116E1,-3.796415627E-1,-3.393256664E-1,-8.826743066E-2
5.005276793E1,-3.834593594E-1,-3.297048211E-1,-9.315420687E-2
5.005514470E1,-3.895678520E-1,-3.213056624E-1,-9.575030953E-2
5.005752147E1,-3.920112252E-1,-3.165715933E-1,-9.819369763E-2
5.005989824E1,-3.958290219E-1,-3.032856584E-1,-9.926267713E-2
5.006227502E1,-3.994941115E-1,-2.828222811E-1,-1.041494608E-1
5.006465179E1,-4.043808877E-1,-2.600682080E-1,-1.039967462E-1
5.006702856E1,-4.092676640E-1,-2.336490750E-1,-1.111742035E-1
5.006940533E1,-4.129327536E-1,-2.047865391E-1,-1.146865711E-1
5.007178210E1,-4.153761268E-1,-1.748550236E-1,-1.181989461E-1
5.007415887E1,-4.164451063E-1,-1.459924877E-1,-1.191152185E-1
5.007653564E1,-4.201101959E-1,-1.195733473E-1,-1.214058921E-1
5.007891241E1,-4.237752855E-1,-9.330692142E-2,-1.224748790E-1
5.008128918E1,-4.262186885E-1,-6.810946763E-2,-1.198787764E-1
5.008366595E1,-4.298837483E-1,-4.046862945E-2,-1.172826737E-1
5.008604272E1,-4.323271513E-1,-1.404948719E-2,-1.146865711E-1
5.008841949E1,-4.335488379E-1,9.926267900E-3,-1.094943732E-1
5.009079626E1,-4.372139275E-1,3.756710514E-2,-1.032331884E-1
5.009317304E1,-4.396573007E-1,6.032116711E-2,-9.697200358E-2
5.009554981E1,-4.407263100E-1,7.941014320E-2,-8.826743066E-2
5.009792658E1,-4.445441067E-1,9.620844573E-2,-8.322793990E-2
5.010030335E1,-4.469874799E-1,1.094943732E-1,-7.574506104E-2
5.010268007E1,-4.457657933E-1,1.214058921E-1,-6.948387623E-2
5.010505684E1,-4.456130862E-1,1.298050433E-1,-6.337540597E-2
5.010743361E1,-4.443913698E-1,1.346918195E-1,-6.077930331E-2
5.010981038E1,-4.431696832E-1,1.382041872E-1,-5.467082933E-2
5.011218715E1,-4.395045936E-1,1.418692768E-1,-5.085303262E-2
5.011456392E1,-4.344651103E-1,1.453816444E-1,-4.703523964E-2
5.011694069E1,-4.344651103E-1,1.478250325E-1,-4.703523964E-2
5.011931746E1,-4.294256270E-1,1.490467340E-1,-4.825693369E-2
5.012169423E1,-4.219427407E-1,1.537808031E-1,-5.161659420E-2
5.012407101E1,-4.144598544E-1,1.609582454E-1,-5.390727147E-2
5.012644778E1,-4.094203711E-1,1.681357026E-1,-5.741964281E-2
5.012882455E1,-4.031592011E-1,1.777565479E-1,-6.215370819E-2
5.013120132E1,-3.968980014E-1,1.898207814E-1,-6.688777357E-2
5.013357809E1,-3.968980014E-1,2.017323077E-1,-6.917845458E-2
5.013595486E1,-3.943018913E-1,2.162399292E-1,-7.269082218E-2
5.013833163E1,-3.929274976E-1,2.318165302E-1,-8.124268800E-2
5.014070840E1,-3.941491842E-1,2.498365343E-1,-8.597674966E-2
5.014308517E1,-3.978142738E-1,2.690782249E-1,-9.071081877E-2
5.014546194E1,-4.040754735E-1,2.870981991E-1,-9.315420687E-2
5.014783871E1,-4.101839364E-1,3.014531136E-1,-9.315420687E-2
5.015021548E1,-4.176668227E-1,3.194731176E-1,-9.437590092E-2
5.015259220E1,-4.275930822E-1,3.397837877E-1,-9.315420687E-2
5.015496897E1,-4.375193417E-1,3.590254784E-1,-9.315420687E-2
5.015734574E1,-4.498890042E-1,3.735330999E-1,-9.193251282E-2
5.015972252E1,-4.561502039E-1,3.878880143E-1,-9.193251282E-2
5.016209929E1,-4.660764635E-1,3.962871730E-1,-9.452861547E-2
5.016447606E1,-4.784461260E-1,4.071297050E-1,-9.345962852E-2
5.016685283E1,-4.958552718E-1,4.095730782E-1,-9.743013978E-2
5.016922960E1,-5.158604980E-1,4.095730782E-1,-1.001789495E-1
5.017160637E1,-5.421269536E-1,4.036173224E-1,-9.819369763E-2
5.017398314E1,-5.732801557E-1,3.915531039E-1,-1.012479365E-1
5.017635991E1,-6.045860648E-1,3.712424338E-1,-1.032331884E-1
5.017873668E1,-6.420004964E-1,3.400892019E-1,-1.053711548E-1
5.018111345E1,-6.807892919E-1,3.017585576E-1,-1.088835225E-1
5.018349022E1,-7.233958840E-1,2.502946556E-1,-1.125486046E-1
5.018586699E1,-7.658497691E-1,1.878355294E-1,-1.211004704E-1
5.018824376E1,-8.072346449E-1,1.111742035E-1,-1.324011385E-1
5.019060731E1,-8.423583508E-1,2.122694254E-2,-1.484358907E-1
5.019299731E1,-8.713735938E-1,-7.589777559E-2,-1.644706279E-1
5.019537408E1,-8.965710402E-1,-1.801999360E-1,-1.780619770E-1
5.019773757E1,-9.167290330E-1,-2.845021188E-1,-1.916533262E-1
5.020012762E1,-9.258917570E-1,-3.914003670E-1,-1.951656938E-1
5.020250439E1,-9.323056340E-1,-4.897467792E-1,-1.863084137E-1
5.020486788E1,-9.301676750E-1,-5.749599934E-1,-1.673721522E-1
5.020725793E1,-9.193251133E-1,-6.554391384E-1,-1.310267299E-1
5.020963470E1,-8.984035850E-1,-7.252284288E-1,-8.353336155E-2
5.021199819E1,-8.761076927E-1,-7.829535007E-1,-2.718270384E-2
5.021438819E1,-8.477032781E-1,-8.214368224E-1,3.558185324E-2
5.021676496E1,-8.116632700E-1,-8.348754644E-1,9.972081333E-2
5.021912850E1,-7.681404352E-1,-8.266290426E-1,1.618745178E-1
5.022151851E1,-7.207997441E-1,-7.991409302E-1,2.206685692E-1
5.022389528E1,-6.671979427E-1,-7.453863621E-1,2.735068500E-1
5.022625882E1,-6.132906675E-1,-6.566607952E-1,3.242071867E-1
5.022864882E1,-5.618267655E-1,-5.201364160E-1,3.704788685E-1
5.023102559E1,-5.089884996E-1,-3.377985358E-1,4.121691883E-1
5.023340236E1,-4.636330605E-1,-1.232384369E-1,4.442386627E-1
5.023577913E1,-4.193466306E-1,1.238492802E-1,4.778352678E-1
5.023815590E1,-3.848337829E-1,3.877353072E-1,5.051707029E-1
5.024053267E1,-3.555130959E-1,6.516213417E-1,5.300627351E-1
5.024290944E1,-3.310792148E-1,9.011524320E-1,5.522059202E-1
5.024528621E1,-3.155026138E-1,1.130220175E0,5.716003180E-1
5.024766298E1,-3.100049794E-1,1.325843930E0,5.880932212E-1
5.025003976E1,-3.095468581E-1,1.484206080E0,6.018372774E-1
5.025241652E1,-3.129065037E-1,1.603015900E0,6.113054156E-1
5.025478007E1,-3.127537966E-1,1.678608298E0,6.181774139E-1
5.025717007E1,-3.089359999E-1,1.709761500E0,6.197045445E-1
5.025954684E1,-2.976353168E-1,1.710983157E0,6.186355352E-1
5.026191033E1,-2.816005945E-1,1.673721433E0,6.088619828E-1
5.026430038E1,-2.579302490E-1,1.611262321E0,5.940489769E-1
5.026667715E1,-2.244863659E-1,1.534600973E0,5.743491650E-1
5.026904064E1,-1.847812980E-1,1.450609565E0,5.448757410E-1
5.027143069E1,-1.375933439E-1,1.361883998E0,5.080721974E-1
5.027380741E1,-8.658760041E-2,1.274227381E0,4.677563012E-1
5.027617095E1,-3.817795217E-2,1.195122719E0,4.274403751E-1
5.027856095E1,5.344913341E-3,1.118308663E0,3.895678520E-1
5.028093772E1,4.001049697E-2,1.043937922E0,3.527642787E-1
5.028331449E1,6.490252167E-2,9.707890153E-1,3.219164908E-1
5.028569127E1,8.093725890E-2,8.976400495E-1,2.909159958E-1
5.028806804E1,8.826743066E-2,8.197570443E-1,2.632751763E-1
5.029044481E1,8.796200156E-2,7.382088900E-1,2.368560284E-1
5.029282158E1,8.536590636E-2,6.554391384E-1,2.017323077E-1
5.029519835E1,8.521319181E-2,5.716003180E-1,1.679829955E-1
5.029757512E1,8.383878320E-2,4.937172830E-1,1.267508119E-1
5.029995189E1,8.735115826E-2,4.240806997E-1,8.338065445E-2
5.030232866E1,9.605573118E-2,3.582619131E-1,4.245388508E-2
5.030470543E1,1.072036922E-1,3.115321100E-1,1.832541777E-3
5.030708220E1,1.207950488E-1,2.791571915E-1,-3.863608837E-2
5.030945897E1,1.383569092E-1,2.588465214E-1,-7.162184268E-2
5.031183574E1,1.507265568E-1,2.467822880E-1,-9.727742523E-2
5.031421252E1,1.595838517E-1,2.397575527E-1,-1.143811494E-1
5.031658929E1,1.682884246E-1,2.348707765E-1,-1.278197914E-1
5.031896606E1,1.695101112E-1,2.276933193E-1,-1.351499557E-1
5.032134283E1,1.695101112E-1,2.205158621E-1,-1.389677525E-1
5.032371960E1,1.632489264E-1,2.049392611E-1,-1.415638477E-1
5.032609637E1,1.594311297E-1,1.940967143E-1,-1.417165697E-1
5.032847314E1,1.543916464E-1,1.809635013E-1,-1.408002973E-1
5.033084986E1,1.505738497E-1,1.666085869E-1,-1.409530044E-1
5.033322663E1,1.493521482E-1,1.498102844E-1,-1.472141892E-1
5.033560340E1,1.554606259E-1,1.258345395E-1,-1.522536725E-1
5.033798017E1,1.629435122E-1,9.941539168E-2,-1.621799469E-1
5.034035694E1,1.740914732E-1,6.948387623E-2,-1.782146841E-1
5.034273371E1,1.927223057E-1,3.100049868E-2,-1.989834905E-1
5.034511048E1,2.125748396E-1,-1.572931744E-2,-2.199050188E-1
5.034748726E1,2.386885732E-1,-6.612421572E-2,-2.406738251E-1
5.034986402E1,2.698417902E-1,-1.165191159E-1,-2.663294077E-1
5.035224080E1,3.084778786E-1,-1.585148573E-1,-2.893888950E-1
5.035461757E1,3.520007432E-1,-1.945548505E-1,-3.096995652E-1
5.035699434E1,4.043808877E-1,-2.220429778E-1,-3.237490356E-1
5.035937111E1,4.579827189E-1,-2.389939874E-1,-3.365768492E-1
5.036173465E1,5.190674663E-1,-2.473931462E-1,-3.440597057E-1
