t,x,y,z
6.285460314E1,1.046859932E1,-1.335793257E0,-5.150550604E-1
6.285697991E1,1.044526863E1,-1.369292736E0,-5.300102234E-1
6.285935668E1,1.041595650E1,-1.426720500E0,-4.683950245E-1
6.286173345E1,1.038185883E1,-1.493719578E0,-4.265206456E-1
6.286411022E1,1.033878803E1,-1.541576028E0,-4.223332107E-1
6.286648699E1,1.027178955E1,-1.599003673E0,-4.187439680E-1
6.286886382E1,1.013779163E1,-1.651645780E0,-4.103690982E-1
6.287124059E1,9.969695091E0,-1.704886079E0,-3.601198196E-1
6.287361736E1,9.724431038E0,-1.729412556E0,-2.859423161E-1
6.287599413E1,9.470193863E0,-1.701895118E0,-2.548356056E-1
6.287837090E1,9.090931892E0,-1.564307809E0,-2.428714931E-1
6.288074767E1,8.687741280E0,-1.436890006E0,-2.458625287E-1
6.288311121E1,8.289336205E0,-1.275972724E0,-2.153540403E-1
6.288550126E1,7.943572998E0,-1.101296663E0,-1.501496136E-1
6.288787804E1,7.721638680E0,-9.493523836E-1,-8.913264424E-2
6.289024158E1,7.592426300E0,-8.392825127E-1,-1.423729509E-1
6.289263158E1,7.756334782E0,-8.434699774E-1,-1.836491376E-1
6.289500835E1,8.263612747E0,-9.619147182E-1,-1.268195957E-1
6.289738512E1,8.986844063E0,-1.189232826E0,-2.093719877E-2
6.289976194E1,9.811769485E0,-1.454237938E0,-1.974078640E-2
6.290213871E1,1.061994553E1,-1.679761529E0,-2.147558331E-1
6.290450226E1,1.134377384E1,-1.814357758E0,-6.155536175E-1
6.290689226E1,1.186600780E1,-1.901695848E0,-1.052243710E0
6.290926902E1,1.218544960E1,-1.909472466E0,-1.379462242E0
6.291163257E1,1.225484085E1,-1.770090580E0,-1.564307809E0
6.291402262E1,1.205803108E1,-1.536790371E0,-1.651047587E0
6.291639939E1,1.171107197E1,-1.223928809E0,-1.560718536E0
6.291877616E1,1.123430252E1,-8.201399446E-1,-1.404586911E0
6.292115293E1,1.069412231E1,-3.505485058E-1,-1.229312658E0
6.292352970E1,1.012223816E1,6.640082598E-2,-1.140778184E0
6.292589324E1,9.545567513E0,4.037888348E-1,-1.124626637E0
6.292828330E1,8.962317467E0,6.460621357E-1,-1.267597795E0
6.293066007E1,8.391629219E0,8.350951076E-1,-1.353141189E0
6.293302361E1,7.899305820E0,9.535398483E-1,-1.442872047E0
6.293541361E1,7.438089371E0,1.095314622E0,-1.441675663E0
6.293779038E1,6.954739094E0,1.150947690E0,-1.488933921E0
6.294015392E1,6.489933014E0,1.174277663E0,-1.555932879E0
6.294254397E1,6.111867428E0,1.216152072E0,-1.616351724E0
6.294492074E1,5.873183250E0,1.173081279E0,-1.657627940E0
6.294728429E1,5.767300606E0,1.110269666E0,-1.606182218E0
6.294967429E1,5.761917114E0,1.005583763E0,-1.539781332E0
6.295205106E1,5.862415314E0,8.769695163E-1,-1.477568030E0
6.295441460E1,5.947958946E0,8.147560954E-1,-1.372283816E0
6.295680465E1,6.099903107E0,7.046862841E-1,-1.232901812E0
6.295918142E1,6.323033810E0,5.904290080E-1,-1.010967612E0
6.296155819E1,6.626922131E0,5.234299302E-1,-7.208378315E-1
6.296393496E1,6.984051228E0,4.660021961E-1,-4.881358147E-1
6.296631173E1,7.317849636E0,4.187439680E-1,-2.937189937E-1
6.296868856E1,7.575078487E0,3.804588020E-1,-1.573280841E-1
6.297106533E1,7.794619560E0,3.858426511E-1,-5.922235921E-2
6.297344210E1,7.976474285E0,4.289134443E-1,-4.785645381E-2
6.297581887E1,8.120641708E0,4.719842672E-1,-6.520441920E-2
6.297819564E1,8.226524353E0,4.965106845E-1,-1.501496136E-1
6.298057241E1,8.289934158E0,5.306084156E-1,-2.404786795E-1
6.298294923E1,8.285746574E0,6.640082598E-1,-3.541377485E-1
6.298532601E1,8.271987915E0,8.548358679E-1,-4.247260094E-1
6.298770278E1,8.266604424E0,1.007378340E0,-4.522434771E-1
6.299007955E1,8.261817932E0,1.069591761E0,-4.570291340E-1
6.299245632E1,8.285746574E0,1.083948612E0,-4.229314029E-1
6.299483309E1,8.261817932E0,1.045663476E0,-4.235295951E-1
6.299720991E1,8.286344528E0,1.003190875E0,-4.618147612E-1
6.299958668E1,8.300103188E0,9.601200819E-1,-4.378865361E-1
6.300196345E1,8.289934158E0,9.834501147E-1,-3.996013701E-1
6.300434022E1,8.236693382E0,1.107278705E0,-3.702892959E-1
6.300671699E1,8.206783295E0,1.154536963E0,-2.410768867E-1
6.300909376E1,8.282755852E0,1.092323542E0,-1.597209126E-1
6.301147059E1,8.349156380E0,9.924231768E-1,-1.118644550E-1
6.301384736E1,8.449654579E0,8.925228715E-1,-7.298108935E-2
6.301622413E1,8.502297401E0,7.633104324E-1,2.991028363E-3
6.301860090E1,8.516056061E0,6.915257573E-1,6.460621208E-2
6.302097767E1,8.501100540E0,6.107679605E-1,1.070788130E-1
6.302335444E1,8.481958389E0,5.389832854E-1,1.597209126E-1
6.302573127E1,8.405387878E0,4.815555513E-1,1.728814393E-1
6.302810804E1,8.300103188E0,4.480560422E-1,1.764706671E-1
6.303048481E1,8.217551231E0,4.139583111E-1,2.470589429E-1
6.303286158E1,8.155936241E0,3.517449200E-1,2.458625287E-1
6.303523835E1,8.045268059E0,3.278166950E-1,2.590230405E-1
6.303761512E1,7.925626755E0,2.416750938E-1,2.620140910E-1
6.303999194E1,7.796414375E0,2.321037948E-1,2.751746178E-1
6.304236871E1,7.684549809E0,2.309073806E-1,3.601198196E-1
6.304474548E1,7.625925541E0,2.165504545E-1,4.839483798E-1
6.304712226E1,7.585845947E0,2.057827413E-1,6.275177598E-1
6.304949902E1,7.546364307E0,1.962114573E-1,7.417750359E-1
6.305187580E1,7.536194801E0,1.902294010E-1,8.231309652E-1
6.305425262E1,7.564310551E0,1.758724600E-1,8.997012973E-1
6.305662939E1,7.549355507E0,1.998006850E-1,9.284151793E-1
6.305900616E1,7.572685242E0,2.620140910E-1,9.720842242E-1
6.306138293E1,7.596015453E0,2.709871531E-1,1.020538807E0
6.306375970E1,7.671987534E0,2.997010350E-1,1.083350420E0
6.306613647E1,7.734200954E0,3.619144261E-1,1.122832060E0
6.306851330E1,7.801199913E0,4.235295951E-1,1.152742267E0
6.307089007E1,7.858029366E0,4.857429862E-1,1.153938770E0
6.307326684E1,7.958528042E0,5.718846321E-1,1.155135155E0
6.307564361E1,8.020741463E0,6.957131624E-1,1.156929731E0
6.307802038E1,8.035696983E0,8.249256015E-1,1.071984529E0
6.308039715E1,8.060222626E0,8.679963946E-1,1.010369420E0
6.308277397E1,8.151150703E0,8.446664214E-1,9.774680734E-1
6.308515074E1,8.233104706E0,8.303094506E-1,9.302098155E-1
6.308752752E1,8.286943436E0,8.213363886E-1,8.542376757E-1
6.308990429E1,8.339585304E0,7.788637877E-1,8.638089895E-1
6.309228106E1,8.377870560E0,7.357929349E-1,8.925228715E-1
6.309465783E1,8.439485550E0,6.783652306E-1,9.643075466E-1
6.309703465E1,8.472985268E0,5.784648657E-1,1.012163997E0
6.309941142E1,8.515457153E0,4.923232496E-1,1.078564763E0
6.310178819E1,8.572885513E0,3.924229145E-1,1.073779106E0
6.310416496E1,8.563912392E0,2.973082066E-1,1.077966571E0
6.310654173E1,8.578269005E0,2.069791555E-1,1.101296663E0
6.310891851E1,8.635098457E0,1.010967568E-1,1.163509965E0
6.311129533E1,8.663812637E0,5.982056726E-3,1.201196909E0
6.311367210E1,8.687741280E0,-1.322034448E-1,1.253240824E0
6.311604887E1,8.716454506E0,-2.656033039E-1,1.295713425E0
6.311842564E1,8.754739761E0,-3.894318938E-1,1.319641709E0
6.312080241E1,8.769096375E0,-4.899304509E-1,1.338186026E0
6.312317918E1,8.821739197E0,-5.898307562E-1,1.356730461E0
6.312555601E1,8.841479301E0,-6.945167780E-1,1.360917926E0
6.312793278E1,8.841479301E0,-7.992027402E-1,1.412961721E0
6.313030955E1,8.831310272E0,-8.901300430E-1,1.417149186E0
6.313268632E1,8.831310272E0,-9.044869542E-1,1.426720500E0
6.313506309E1,8.846264839E0,-9.475577474E-1,1.440479279E0
6.313743986E1,8.870193481E0,-9.906286001E-1,1.483550072E0
6.313981668E1,8.912666321E0,-1.043270707E0,1.526620865E0
6.314219345E1,8.950352669E0,-1.086341500E0,1.584048629E0
6.314457022E1,9.022137642E0,-1.134197950E0,1.642074585E0
6.314694699E1,9.113064766E0,-1.171884894E0,1.661815286E0
6.314932377E1,9.203393936E0,-1.191027522E0,1.695913076E0
6.315170054E1,9.284749985E0,-1.191027522E0,1.744965911E0
6.315407736E1,9.346364975E0,-1.186241865E0,1.779063582E0
6.315645413E1,9.384650230E0,-1.167099237E0,1.789233088E0
6.315883090E1,9.431908607E0,-1.138385415E0,1.861616015E0
6.316120767E1,9.503094673E0,-1.080957651E0,1.862812400E0
6.316358444E1,9.546165466E0,-1.014556766E0,1.863410592E0
6.316596121E1,9.608379364E0,-9.571290612E-1,1.840678811E0
6.316833804E1,9.646664619E0,-9.086744189E-1,1.836491346E0
6.317071481E1,9.708877563E0,-8.464609981E-1,1.847259045E0
6.317309158E1,9.775876999E0,-7.417750359E-1,1.848455548E0
6.317546835E1,9.809376717E0,-6.508477330E-1,1.820937991E0
6.317784512E1,9.837491989E0,-5.126622319E-1,1.826920033E0
6.318022194E1,9.870991707E0,-4.031906128E-1,1.785045743E0
6.318259871E1,9.933204651E0,-2.835494876E-1,1.781456470E0
6.318497548E1,9.986445427E0,-1.830509305E-1,1.744367719E0
6.318735226E1,1.006780148E1,-5.922235921E-2,1.722234130E0
6.318972903E1,1.014496994E1,7.776673418E-3,1.694716692E0
6.319210580E1,1.019761181E1,6.999006122E-2,1.691127419E0
6.319448262E1,1.027896786E1,1.561316848E-1,1.673181176E0
6.319685939E1,1.035972595E1,2.518445849E-1,1.670190215E0
6.319923616E1,1.046022415E1,3.236292601E-1,1.685743570E0
6.320161293E1,1.057986546E1,4.241278172E-1,1.663609982E0
6.320398970E1,1.068574810E1,5.341976285E-1,1.593619823E0
6.320636647E1,1.080000496E1,5.772684813E-1,1.638485312E0
6.320874324E1,1.093280697E1,6.101697683E-1,1.759322882E0
6.321112007E1,1.107039356E1,6.293123364E-1,1.885544300E0
6.321349684E1,1.116550827E1,6.909275651E-1,1.996810555E0
6.321587361E1,1.125583744E1,7.244270444E-1,2.069791555E0
6.321825038E1,1.137009525E1,7.579265833E-1,2.137987137E0
6.322062715E1,1.147956657E1,7.812566161E-1,2.210968018E0
6.322300392E1,1.156929779E1,7.812566161E-1,2.279163599E0
6.322538074E1,1.165902805E1,7.429714203E-1,2.428714991E0
6.322775752E1,1.172961617E1,6.999006271E-1,2.568096876E0
6.323013429E1,1.179541969E1,6.705885530E-1,2.702095032E0
6.323251106E1,1.183729362E1,6.035895348E-1,2.845664263E0
6.323488783E1,1.184447193E1,5.551348329E-1,3.037090063E0
6.323726460E1,1.184327602E1,5.072783828E-1,3.185445070E0
6.323964142E1,1.178943729E1,4.301098585E-1,3.337389469E0
6.324201819E1,1.170628643E1,3.385843933E-1,3.513261795E0
6.324439496E1,1.157109165E1,2.237289101E-1,3.640679598E0
6.324677173E1,1.141675472E1,1.316052526E-1,3.772284985E0
6.324914850E1,1.123849010E1,-1.256231871E-2,3.899104595E0
6.325152533E1,1.105005455E1,-1.369891018E-1,4.010969162E0
6.325390210E1,1.086760235E1,-3.140579760E-1,4.060619831E0
6.325627887E1,1.066301632E1,-4.857429862E-1,3.990629911E0
6.325865564E1,1.045364380E1,-6.287141442E-1,3.882354736E0
6.326103241E1,1.027418232E1,-8.189435601E-1,3.716053486E0
6.326340918E1,1.008993530E1,-1.052842021E0,3.496512175E0
6.326578595E1,9.910472870E0,-1.238285661E0,3.259024382E0
6.326816278E1,9.775876999E0,-1.412961721E0,2.897109985E0
6.327053955E1,9.646066666E0,-1.555334687E0,2.550150633E0
6.327291632E1,9.544969559E0,-1.677368641E0,2.155334949E0
6.327527986E1,9.521639824E0,-1.713859200E0,1.652244091E0
6.327766986E1,9.546764374E0,-1.687538147E0,1.053440213E0
6.328004668E1,9.706484795E0,-1.603789330E0,4.480560422E-1
6.328241017E1,9.970293999E0,-1.534397483E0,1.495514158E-2
6.328480022E1,1.039741230E1,-1.302891970E0,-5.491527915E-1
6.328717699E1,1.091964626E1,-1.042074203E0,-1.112662554E0
6.328954054E1,1.148016453E1,-7.046862841E-1,-1.607378602E0
6.329193054E1,1.212622738E1,-2.530409992E-1,-2.085943222E0
6.329430736E1,1.269033527E1,2.889333367E-1,-2.517249346E0
6.329667090E1,1.311326599E1,8.530412912E-1,-2.772683144E0
6.329906090E1,1.339681530E1,1.388435364E0,-2.919243574E0
6.330143767E1,1.354457283E1,1.760519266E0,-2.962912560E0
6.330380121E1,1.360140228E1,2.013560295E0,-2.965305567E0
6.330619121E1,1.356790257E1,2.232503414E0,-3.007179976E0
6.330856804E1,1.345304680E1,2.447259426E0,-3.059223652E0
6.331093158E1,1.321197033E1,2.689532757E0,-3.055036306E0
6.331332158E1,1.289970684E1,2.907877684E0,-2.984447956E0
6.331569835E1,1.254317665E1,3.144767046E0,-2.871387243E0
6.331806189E1,1.220698452E1,3.300300598E0,-2.811566591E0
6.332045189E1,1.185643578E1,3.390031576E0,-2.842673302E0
6.332282871E1,1.164108181E1,3.413959742E0,-2.877967358E0
6.332520548E1,1.145982552E1,3.360719442E0,-2.913859844E0
6.332758226E1,1.138504982E1,3.299702406E0,-3.082553864E0
6.332995902E1,1.138265705E1,3.233301640E0,-3.275176048E0
6.333233580E1,1.152383423E1,3.144168854E0,-3.475574970E0
6.333471262E1,1.170269775E1,2.968894720E0,-3.599403381E0
6.333708939E1,1.189531994E1,2.750549555E0,-3.647259951E0
6.333946616E1,1.208674526E1,2.555534601E0,-3.555734396E0
6.334184293E1,1.223390388E1,2.401795626E0,-3.344567776E0
6.334421970E1,1.233141136E1,2.286342144E0,-3.028116941E0
6.334659647E1,1.244806194E1,2.242672920E0,-2.702095032E0
6.334897330E1,1.246421337E1,2.151147604E0,-2.405385017E0
6.335135007E1,1.243848991E1,1.992623091E0,-2.182254314E0
6.335372684E1,1.236012554E1,1.796411633E0,-1.977667928E0
6.335610361E1,1.226261806E1,1.566700578E0,-1.769492388E0
6.335848038E1,1.218305683E1,1.288534999E0,-1.480558991E0
6.336085715E1,1.207059383E1,9.966106415E-1,-1.201196909E0
6.336323392E1,1.200598717E1,7.525427341E-1,-9.062815905E-1
6.336561074E1,1.197488117E1,5.940182209E-1,-6.538388133E-1
6.336797429E1,1.197787189E1,5.126622319E-1,-4.677968323E-1
6.337036429E1,1.197667599E1,5.359922647E-1,-3.433700502E-1
6.337274106E1,1.198026466E1,5.641079545E-1,-2.422732860E-1
6.337511783E1,1.199342537E1,5.347958803E-1,-1.465603858E-1
6.337749465E1,1.197727394E1,1.441675574E-1,1.004387259E0
6.337987142E1,1.208554935E1,2.572284266E-2,8.129615188E-1
6.338224819E1,1.185224915E1,1.184447184E-1,1.507478207E-1
6.338462496E1,1.166680527E1,9.631111473E-2,-3.780659735E-1
6.338700173E1,1.160399342E1,9.750752151E-2,-7.806583643E-1
6.338937850E1,1.153460121E1,4.606183618E-2,-1.016949654E0
6.339175528E1,1.144606686E1,-1.076770201E-2,-1.219741344E0
6.339413210E1,1.140419292E1,-5.324030295E-2,-1.335195065E0
6.339650887E1,1.138026428E1,-6.281159073E-2,-1.373480201E0
6.339888564E1,1.138504982E1,-7.716853172E-2,-1.335195065E0
6.340126241E1,1.138863945E1,-2.512463741E-2,-1.268195987E0
6.340363918E1,1.147238827E1,-3.050848842E-2,-1.013360381E0
6.340601601E1,1.162971592E1,-2.512463629E-1,-4.384847581E-1
6.340839278E1,1.175952721E1,-4.384847581E-1,1.615155302E-2
6.341076955E1,1.188574791E1,-5.826523304E-1,3.661018610E-1
6.341314632E1,1.199342537E1,-6.831508875E-1,6.251249313E-1
6.341552309E1,1.207837009E1,-8.027920127E-1,7.591229677E-1
6.341789991E1,1.208315659E1,-8.793623447E-1,7.872386575E-1
6.342027668E1,1.211306667E1,-9.314061999E-1,7.154539824E-1
6.342265345E1,1.207537937E1,-9.068797827E-1,6.005984545E-1
6.342503022E1,1.200538921E1,-8.542376757E-1,4.468596280E-1
6.342740699E1,1.195932770E1,-8.679963946E-1,2.787638307E-1
6.342978376E1,1.181216908E1,-8.865407705E-1,1.381855011E-1
6.343216054E1,1.176012516E1,-8.626125455E-1,5.623133108E-2
6.343453736E1,1.178524971E1,-8.524430394E-1,-5.862415582E-2
6.343691413E1,1.179661560E1,-8.614161611E-1,-1.926222295E-1
6.343929090E1,1.181515980E1,-1.186840057E0,-6.999006122E-2
6.344166767E1,1.184088326E1,-1.076171994E0,-2.751746178E-1
6.344404444E1,1.167458153E1,-9.571290612E-1,-4.001995921E-1
6.344642121E1,1.159860992E1,-9.182456732E-1,-5.108676553E-1
6.344879804E1,1.150349522E1,-8.608179688E-1,-5.545366406E-1
6.345117481E1,1.133599758E1,-8.470591903E-1,-6.131607890E-1
6.345355158E1,1.113141060E1,-8.135597110E-1,-7.250252366E-1
6.345592835E1,1.091127110E1,-7.998009920E-1,-7.896314859E-1
6.345830512E1,1.066181946E1,-7.764709592E-1,-8.105686903E-1
6.346068194E1,1.042732334E1,-7.674978375E-1,-8.273184299E-1
6.346305871E1,1.010608673E1,-6.729813814E-1,-8.153542876E-1
6.346543548E1,9.769894600E0,-6.215356588E-1,-7.896314859E-1
6.346779903E1,9.438488960E0,-5.748756528E-1,-7.208378315E-1
6.347018902E1,9.145368576E0,-4.857429862E-1,-6.652047038E-1
6.347256580E1,8.871390343E0,-3.864408433E-1,-5.766702294E-1
6.347492934E1,8.653642654E0,-2.207378894E-1,-4.719842672E-1
6.347731939E1,8.437092781E0,-6.879365444E-2,-4.636093974E-1
6.347969616E1,8.206783295E0,1.160518974E-1,-4.594219327E-1
6.348205970E1,7.952546120E0,3.020938635E-1,-4.845465720E-1
6.348444970E1,7.737192154E0,4.875376225E-1,-5.473581553E-1
6.348682653E1,7.659425259E0,7.633104324E-1,-5.653043389E-1
6.348919002E1,7.619943619E0,1.034895778E0,-4.917250574E-1
6.349158007E1,7.584051132E0,1.339382529E0,-3.702892959E-1
6.349395684E1,7.596613884E0,1.587039590E0,-2.632105052E-1
6.349632038E1,7.542775154E0,1.819741607E0,-1.663011760E-1
6.349871038E1,7.416553974E0,2.028515339E0,-6.520441920E-2
6.350108720E1,7.300501823E0,2.109273195E0,-2.273181453E-2
6.350346397E1,7.214360237E0,2.190030813E0,-2.811566554E-2
6.350584074E1,7.132406235E0,2.208575249E0,-4.785645287E-3
6.350821752E1,7.103094101E0,2.208575249E0,5.264209956E-2
6.351059429E1,7.079165936E0,2.193620205E0,8.075776696E-2
6.351297106E1,7.093522549E0,2.127219439E0,7.118647546E-2
6.351534788E1,7.107879639E0,2.022533417E0,9.451649338E-2
6.351772465E1,7.132406235E0,1.903490424E0,7.477571070E-2
6.352010142E1,7.167101860E0,1.784447432E0,1.674975827E-2
6.352247819E1,7.201797962E0,1.622931957E0,-7.537391037E-2
6.352485496E1,7.381259441E0,8.943174481E-1,-1.028913707E-1
6.352723173E1,7.527221680E0,9.870393574E-2,-1.357926875E-1
6.352960856E1,7.485945702E0,-2.249253243E-1,-2.153540403E-1
6.353197210E1,7.462615490E0,-3.774677813E-1,-2.261217386E-1
6.353436210E1,7.429116249E0,-5.204389095E-1,-2.177468538E-1
6.353673887E1,7.400402069E0,-6.017948985E-1,-1.758724600E-1
6.353911564E1,7.328617573E0,-6.113662124E-1,-1.573280841E-1
6.354149246E1,7.251449108E0,-6.263213158E-1,-1.058823988E-1
6.354386923E1,7.159923553E0,-6.263213158E-1,-1.016949639E-1
6.354624600E1,7.074379921E0,-6.071787477E-1,-1.501496136E-1
6.354862278E1,6.969694138E0,-6.023930907E-1,-2.087737769E-1
6.355099955E1,6.897909641E0,-6.119644046E-1,-2.380858511E-1
6.355337632E1,6.826124668E0,-6.933203340E-1,-2.344966233E-1
6.355575314E1,6.826723099E0,-7.124629617E-1,-2.494517565E-1
6.355812991E1,6.859624386E0,-7.507480979E-1,-1.818545163E-1
6.356050668E1,6.896713257E0,-8.225327730E-1,-7.238288224E-2
6.356288345E1,6.929614544E0,-8.656035662E-1,-5.982056609E-4
6.356526022E1,6.952944279E0,-9.230313301E-1,5.682953820E-2
6.356763699E1,6.996015072E0,-9.613165259E-1,8.554340899E-2
6.357001382E1,7.039684296E0,-1.037886858E0,8.075776696E-2
6.357239059E1,7.058826923E0,-1.085145116E0,8.075776696E-2
6.357476736E1,7.101299286E0,-1.104287624E0,1.286142170E-1
6.357714413E1,7.187440872E0,-1.128215909E0,1.489532143E-1
6.357952090E1,7.287939548E0,-1.175474167E0,2.027917206E-1
6.358189772E1,7.430910587E0,-1.618744493E0,3.589234054E-1
6.358427449E1,7.359126091E0,-1.499701619E0,3.110669553E-1
6.358665126E1,7.343572617E0,-1.319043517E0,4.079762697E-1
6.358902804E1,7.289135933E0,-1.229312658E0,5.036891699E-1
6.359140481E1,7.211967468E0,-1.153340459E0,5.467599630E-1
6.359378158E1,7.197610378E0,-1.115055323E0,5.228317380E-1
6.359615840E1,7.217351437E0,-1.052842021E0,4.660021961E-1
6.359853517E1,7.250850677E0,-1.028913736E0,4.618147612E-1
6.360091194E1,7.299305439E0,-1.033699393E0,4.336991012E-1
6.360328871E1,7.279564857E0,-1.024128079E0,4.576273263E-1
6.360566548E1,7.298109055E0,-9.816554785E-1,5.102694035E-1
6.360804231E1,7.345367432E0,-9.337990284E-1,5.784648657E-1
6.361041908E1,7.397411346E0,-8.668000102E-1,6.221339107E-1
6.361279585E1,7.449455261E0,-8.476574421E-1,6.807580590E-1
6.361517262E1,7.511070251E0,-8.620143533E-1,7.429714203E-1
6.361754939E1,7.606184959E0,-8.524430394E-1,8.111668825E-1
6.361992616E1,7.686942577E0,-7.908278704E-1,8.554341197E-1
6.362230298E1,7.739584923E0,-7.621139884E-1,9.134600163E-1
6.362467976E1,7.786843300E0,-7.052844763E-1,9.481559992E-1
6.362705652E1,7.810771465E0,-7.148557901E-1,9.768698215E-1
6.362943330E1,7.810173035E0,-7.100701332E-1,1.000798106E0
6.363181007E1,7.834101200E0,-6.909275651E-1,1.020538807E0
6.363418684E1,7.785646915E0,-6.819544435E-1,1.063011408E0
6.363656366E1,7.741977692E0,-6.771687865E-1,1.106082320E0
6.363894043E1,7.683353424E0,-6.299105883E-1,1.158126116E0
6.364131720E1,7.610970497E0,-5.443671346E-1,1.191625714E0
6.364369397E1,7.543373585E0,-4.923232496E-1,1.191625714E0
6.364607074E1,7.485347271E0,-4.067798555E-1,1.259222865E0
6.364844757E1,7.445865631E0,-3.409772217E-1,1.331007600E0
6.365082434E1,7.421339512E0,-2.691925466E-1,1.364507079E0
6.365320111E1,7.401598454E0,-2.267199457E-1,1.417747378E0
6.365557788E1,7.429714203E0,-2.225325108E-1,1.494317770E0
6.365795465E1,7.481758118E0,-1.316052526E-1,1.514656782E0
6.366033142E1,7.519444942E0,-5.084748194E-2,1.554138303E0
6.366270819E1,7.576872826E0,1.794616925E-3,1.564307809E0
6.366508502E1,7.643273830E0,6.340979785E-2,1.603789330E0
6.366746179E1,7.704888821E0,1.016949639E-1,1.633699656E0
6.366983856E1,7.777271748E0,1.639083475E-1,1.663609982E0
6.367221533E1,7.814958572E0,1.734796464E-1,1.701895118E0
6.367459210E1,7.929215908E0,1.639083475E-1,1.779661894E0
6.367696892E1,8.029116631E0,9.212367237E-2,1.832902193E0
6.367934569E1,8.153543472E0,1.136590727E-2,1.900499344E0
6.368172246E1,8.287541389E0,-7.417750359E-2,1.934597135E0
6.368409923E1,8.397012711E0,-1.405783296E-1,1.992623091E0
6.368647600E1,8.511868477E0,-2.123630047E-1,2.036292076E0
6.368885283E1,8.621339798E0,-2.452643216E-1,2.085345030E0
6.369122960E1,8.740981102E0,-2.877369225E-1,2.095514536E0
6.369360637E1,8.856434822E0,-3.403790295E-1,2.124826431E0
6.369598314E1,8.971888542E0,-3.732803464E-1,2.135594130E0
6.369835991E1,9.086145401E0,-3.828516304E-1,2.155933142E0
6.370073668E1,9.220742226E0,-3.918247223E-1,2.161915302E0
6.370311351E1,9.335597992E0,-4.342973232E-1,2.181656122E0
6.370549028E1,9.449854851E0,-4.821537733E-1,2.220539331E0
6.370786705E1,9.535996437E0,-4.486542344E-1,2.255235434E0
6.371024382E1,9.631111145E0,-4.007977843E-1,2.318645239E0
6.371262059E1,9.763913155E0,-3.816552162E-1,2.407179594E0
6.371499736E1,9.878767967E0,-4.247260094E-1,2.450848579E0
6.371737418E1,1.000319481E1,-4.336991012E-1,2.485544443E0
6.371975095E1,1.013240719E1,-4.528416991E-1,2.501097918E0
6.372212772E1,1.023290634E1,-4.857429862E-1,2.530410051E0
6.372450449E1,1.031904793E1,-5.240281820E-1,2.531008244E0
6.372688126E1,1.039621639E1,-5.473581553E-1,2.536391973E0
6.372925809E1,1.049133110E1,-5.665007830E-1,2.556132793E0
6.373163486E1,1.055832958E1,-5.994020700E-1,2.580659151E0
6.373401163E1,1.061157036E1,-6.376872063E-1,2.571087837E0
6.373638840E1,1.067856884E1,-6.610172391E-1,2.566900492E0
6.373876517E1,1.072163963E1,-6.753742099E-1,2.586641312E0
6.374114194E1,1.075035381E1,-6.993024349E-1,2.610569477E0
6.374351877E1,1.081675434E1,-7.465606928E-1,2.639283419E0
6.374589554E1,1.087896824E1,-7.609176040E-1,2.659024239E0
6.374827231E1,1.090768242E1,-8.279166222E-1,2.687737942E0
6.375064908E1,1.096929741E1,-9.038887620E-1,2.749951363E0
6.375302585E1,1.102672482E1,-9.810572863E-1,2.816950560E0
6.375540262E1,1.107398319E1,-1.047458172E0,2.855235577E0
6.375777944E1,1.113679504E1,-1.124028444E0,2.917448997E0
6.376015621E1,1.120319557E1,-1.200000525E0,2.974876642E0
6.376253298E1,1.128873920E1,-1.276570916E0,3.047259569E0
6.376490976E1,1.135035419E1,-1.343569875E0,3.142972469E0
6.376728652E1,1.141137123E1,-1.357926846E0,3.244069338E0
6.376966335E1,1.145862961E1,-1.377069473E0,3.344567776E0
6.377204012E1,1.149571800E1,-1.387238979E0,3.464807272E0
6.377441689E1,1.147478104E1,-1.383051515E0,3.604189157E0
6.377679366E1,1.147358418E1,-1.378864050E0,3.738187075E0
6.377917043E1,1.144845963E1,-1.408176184E0,3.852444410E0
6.378154720E1,1.142333508E1,-1.422533035E0,3.948157310E0
6.378392403E1,1.133121204E1,-1.308874011E0,4.024727821E0
6.378630080E1,1.127797127E1,-1.237687469E0,4.082155228E0
6.378867757E1,1.120977592E1,-1.162313581E0,4.167698860E0
6.379105434E1,1.116072273E1,-1.091127157E0,4.244867325E0
6.379343111E1,1.110269737E1,-1.048654556E0,4.306482315E0
6.379580793E1,1.103390312E1,-9.726824164E-1,4.387838364E0
6.379818470E1,1.096570778E1,-8.584251404E-1,4.426123619E0
6.380056147E1,1.092802143E1,-7.627122402E-1,4.398007870E0
6.380293824E1,1.088853931E1,-6.299105883E-1,4.451248169E0
6.380531502E1,1.083948612E1,-5.162515044E-1,4.527818680E0
6.380769184E1,1.082453156E1,-3.924229145E-1,4.529015064E0
6.381006861E1,1.082034397E1,-2.919243574E-1,4.448257446E0
6.381244538E1,1.081137085E1,-1.824527234E-1,4.415356159E0
6.381482215E1,1.082154083E1,-2.452643216E-2,4.301696777E0
6.381719892E1,1.085145092E1,1.190429255E-1,4.135395527E0
6.381957569E1,1.092562866E1,2.350948304E-1,3.902693748E0
6.382195252E1,1.101954651E1,3.367897868E-1,3.602394581E0
6.382432929E1,1.114337540E1,4.624129832E-1,3.245265722E0
6.382670606E1,1.131027412E1,4.977070987E-1,2.840280533E0
