"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.359831667E0,9.365424500E0,4.430786133E-2,2.529140625E0
8.369868667E0,9.310339050E0,4.580474854E-2,2.451601868E0
8.379905667E0,9.278455353E0,4.834945679E-2,2.337838440E0
8.389942667E0,9.316925354E0,1.766326904E-2,2.238894196E0
8.399979667E0,9.367220764E0,-3.921844482E-2,2.180066528E0
8.410016667E0,9.428293762E0,-3.188369751E-2,2.133812714E0
8.420053667E0,9.493258667E0,1.646575928E-2,2.132914581E0
8.430090667E0,9.552535400E0,5.059478760E-2,2.165097656E0
8.440127667E0,9.598190460E0,7.454498291E-2,2.225272522E0
8.450164667E0,9.614207153E0,1.224453735E-1,2.283651123E0
8.460201667E0,9.624984741E0,1.624122620E-1,2.328557739E0
8.470238667E0,9.582323456E0,1.941462708E-1,2.351011047E0
8.480275667E0,9.521100769E0,2.284249878E-1,2.340383148E0
8.490312667E0,9.489516449E0,2.595602417E-1,2.343376923E0
8.500349667E0,9.511371002E0,2.984793091E-1,2.341430969E0
8.510386667E0,9.546996918E0,3.335064697E-1,2.347568207E0
8.520423667E0,9.594897308E0,3.752696228E-1,2.347717896E0
8.530460667E0,9.648336182E0,3.863465881E-1,2.348166962E0
8.540497667E0,9.637109528E0,3.826043701E-1,2.343676300E0
8.550534667E0,9.609716492E0,3.561094666E-1,2.329156494E0
8.560571667E0,9.552236023E0,3.501219177E-1,2.273771667E0
8.570608667E0,9.520502014E0,3.939807129E-1,2.151625671E0
8.580645667E0,9.494605865E0,4.658312988E-1,2.043999481E0
8.590683667E0,9.478738861E0,5.222639465E-1,1.971699829E0
8.600720667E0,9.474547577E0,5.363346863E-1,1.920206909E0
8.610757667E0,9.450597382E0,5.179229736E-1,1.914369049E0
8.620794667E0,9.419013062E0,4.778063965E-1,1.964065704E0
8.630831667E0,9.404343567E0,4.086502075E-1,2.060315552E0
8.640868667E0,9.407037964E0,3.885919189E-1,2.121687927E0
8.650905667E0,9.446855164E0,3.793112183E-1,2.151026917E0
8.660942667E0,9.514813843E0,3.885919189E-1,2.158062286E0
8.670979667E0,9.557175751E0,4.248165894E-1,2.148332520E0
8.681016667E0,9.559421082E0,4.854405212E-1,2.151775360E0
8.691053667E0,9.554780731E0,5.101391602E-1,2.168091431E0
8.701090667E0,9.559570770E0,5.046006775E-1,2.187251587E0
8.711127667E0,9.546547852E0,4.891827393E-1,2.185904388E0
8.721164667E0,9.530980225E0,4.650828552E-1,2.197280731E0
8.731201667E0,9.530680847E0,4.143383789E-1,2.223625946E0
8.741238667E0,9.539811859E0,3.990701294E-1,2.261347504E0
8.751275667E0,9.545500031E0,3.570075989E-1,2.286345520E0
8.761312667E0,9.519603882E0,3.329077148E-1,2.309996338E0
8.771349667E0,9.505982208E0,3.146456909E-1,2.298769684E0
8.781386667E0,9.508077850E0,2.583627319E-1,2.268831940E0
8.791423667E0,9.474098511E0,1.895059204E-1,2.223326569E0
8.801460667E0,9.484277344E0,1.487905884E-1,2.185455322E0
8.811497667E0,9.492210846E0,1.526824951E-1,2.155966644E0
8.821534667E0,9.511969757E0,1.812730408E-1,2.119592285E0
8.831571667E0,9.517807617E0,2.174977112E-1,2.123184814E0
8.841612625E0,9.521549835E0,2.314187622E-1,2.145039368E0
8.851649625E0,9.499844971E0,2.471360779E-1,2.158661041E0
8.861686625E0,9.486522675E0,2.553689575E-1,2.192640381E0
8.871723625E0,9.486522675E0,2.592608643E-1,2.194137268E0
8.881760625E0,9.471254425E0,2.433938599E-1,2.210902405E0
8.891797625E0,9.457782440E0,2.273771667E-1,2.219883728E0
8.901834625E0,9.464368744E0,2.320175171E-1,2.212848358E0
8.911872625E0,9.495354309E0,2.333647156E-1,2.211650848E0
8.921909625E0,9.547445984E0,2.315684509E-1,2.218237152E0
8.931946625E0,9.587562561E0,2.107617188E-1,2.227517853E0
8.941983625E0,9.592202911E0,1.645079041E-1,2.230960693E0
8.952020625E0,9.567055206E0,1.528321838E-1,2.238744507E0
8.962057625E0,9.510323181E0,1.767823792E-1,2.249971161E0
8.972094625E0,9.450447693E0,2.079176331E-1,2.227966919E0
8.982131625E0,9.421707458E0,2.237846375E-1,2.195933533E0
8.992168625E0,9.433383179E0,2.300715637E-1,2.154320068E0
9.002205625E0,9.489666138E0,2.203417969E-1,2.098336487E0
9.012242625E0,9.549990692E0,2.444416809E-1,2.060465240E0
9.022279625E0,9.593999176E0,2.773731995E-1,2.084864502E0
9.032316625E0,9.596992950E0,3.219804382E-1,2.128723297E0
9.042353625E0,9.565258942E0,3.659889221E-1,2.196232910E0
9.052390625E0,9.519603882E0,3.906875610E-1,2.285746765E0
9.062427625E0,9.513766022E0,3.969744873E-1,2.334545288E0
9.072464625E0,9.513316956E0,4.284091187E-1,2.337389374E0
9.082501625E0,9.513766022E0,4.337979126E-1,2.311044159E0
9.092538625E0,9.532177734E0,3.808081055E-1,2.252066803E0
9.102575625E0,9.522747345E0,3.252735901E-1,2.185605011E0
9.112612625E0,9.493108978E0,2.715353394E-1,2.147434387E0
9.122649625E0,9.475445709E0,2.481838989E-1,2.112706604E0
9.132686625E0,9.481283569E0,2.583627319E-1,2.094145203E0
9.142723625E0,9.491163025E0,2.769241333E-1,2.075883179E0
9.152760625E0,9.487420807E0,3.341052246E-1,2.060764618E0
9.162797625E0,9.491013336E0,3.498225403E-1,2.080822906E0
9.172834625E0,9.494456177E0,3.360511780E-1,2.108066254E0
9.182871625E0,9.491013336E0,2.429447937E-1,2.138602753E0
9.192908625E0,9.470206604E0,2.163002014E-1,2.113305359E0
9.202945625E0,9.475445709E0,1.959425354E-1,2.127525787E0
9.212982625E0,9.498797150E0,1.456471252E-1,2.167342987E0
9.223019625E0,9.527836761E0,1.052311707E-1,2.191891937E0
9.233057625E0,9.568701782E0,1.354682922E-1,2.224524078E0
9.243094625E0,9.612111511E0,1.451980591E-1,2.281106415E0
9.253131625E0,9.598938904E0,1.062789917E-1,2.340383148E0
9.263168625E0,9.535470886E0,7.888595581E-2,2.348166962E0
9.273205625E0,9.485624542E0,9.729766846E-2,2.305056610E0
9.283242625E0,9.459129639E0,1.450483704E-1,2.223027191E0
9.293279625E0,9.480385437E0,1.887574768E-1,2.160008240E0
9.303316625E0,9.516161041E0,2.308200073E-1,2.116897888E0
9.313353625E0,9.526788940E0,2.564167786E-1,2.080523529E0
9.323390625E0,9.516610107E0,2.763253784E-1,2.069745941E0
9.333427625E0,9.524992676E0,3.044668579E-1,2.051184540E0
9.343464625E0,9.560618591E0,3.029699707E-1,2.042652283E0
9.353501625E0,9.533824310E0,2.936892700E-1,2.075434113E0
9.363538625E0,9.484726410E0,2.935395813E-1,2.089504852E0
9.373575625E0,9.470955048E0,3.044668579E-1,2.108665009E0
9.383612625E0,9.485774231E0,3.448828125E-1,2.126328278E0
9.393649625E0,9.589508514E0,3.544628906E-1,2.136507111E0
9.403686625E0,9.684261475E0,3.453318787E-1,2.149530029E0
9.413723625E0,9.679471436E0,3.444337463E-1,2.197131042E0
9.423760625E0,9.633816376E0,3.366499329E-1,2.241139526E0
9.433797625E0,9.585766296E0,3.388952637E-1,2.260748749E0
9.443834625E0,9.553134155E0,3.457809448E-1,2.262245636E0
9.453871625E0,9.543853455E0,3.472778320E-1,2.245779877E0
9.463908625E0,9.570198669E0,3.432362366E-1,2.217339020E0
9.473945625E0,9.621541901E0,3.519181824E-1,2.167193298E0
9.483982625E0,9.694889374E0,3.706292725E-1,2.140399017E0
9.494019625E0,9.711355133E0,3.888912964E-1,2.145937500E0
9.504056625E0,9.685608673E0,3.902384949E-1,2.168839874E0
9.514093625E0,9.655670929E0,3.701802063E-1,2.172282715E0
9.524130625E0,9.588460693E0,3.953279114E-1,2.191143494E0
9.534167625E0,9.680219879E0,6.180647278E-1,2.257455597E0
9.544205625E0,9.819729767E0,9.250762939E-1,2.333347778E0
9.554242625E0,9.517508240E0,5.129832458E-1,2.329605560E0
9.564279625E0,9.606722717E0,6.159690857E-1,2.323168945E0
9.574316625E0,9.342821503E0,4.269122314E-1,2.224524078E0
9.584353625E0,9.365125122E0,5.074447632E-1,2.412084045E0
9.594390625E0,9.253607025E0,5.291496277E-1,1.855990448E0
9.604427625E0,9.271270294E0,6.900650024E-2,1.375190277E0
9.614464625E0,9.051078186E0,-7.319778442E-2,1.428180084E0
9.624501625E0,9.121731262E0,-5.774990845E-1,1.667232971E0
9.634538625E0,9.178163910E0,1.096619568E0,2.074535980E0
9.644575625E0,9.500144348E0,3.170407104E-1,1.461111603E0
9.654612625E0,9.223669281E0,-7.259902954E-2,1.791923676E0
9.664649625E0,9.204658813E0,5.598358154E-1,2.585423584E0
9.674686625E0,9.882599030E0,9.587562561E-1,2.596500549E0
9.684723625E0,1.014664993E1,1.006506958E0,2.199675751E0
9.694760625E0,9.624535675E0,6.011499023E-1,2.243833923E0
9.704797625E0,9.039402466E0,-8.083190918E-3,1.575024719E0
9.714834625E0,9.016949158E0,-2.805166626E-1,1.027014313E0
9.724871625E0,9.373956757E0,2.754272461E-2,1.384470978E0
9.734908625E0,9.615554352E0,3.731739807E-1,1.809586945E0
9.744945625E0,9.586215363E0,5.897735596E-1,1.938319244E0
9.754982625E0,9.188791809E0,4.601431274E-1,1.607507172E0
9.765019625E0,9.441616058E0,3.876937866E-1,1.984123993E0
9.775056625E0,9.833201752E0,6.056405640E-1,2.460882568E0
9.785093625E0,9.635013885E0,5.559439087E-1,2.349514160E0
9.795130625E0,9.539512482E0,1.981878662E-1,2.427352295E0
9.805167625E0,9.816735992E0,1.930984497E-1,2.677781525E0
9.815204625E0,9.917925568E0,4.691244507E-1,3.006947021E0
9.825241625E0,9.906549225E0,5.766009521E-1,2.953358459E0
9.835279625E0,9.908794556E0,3.466790771E-1,2.746788025E0
9.845312625E0,9.802665253E0,6.225553894E-1,2.581831055E0
9.855349625E0,9.630523224E0,9.604028320E-1,2.177372131E0
9.865386625E0,9.535171509E0,6.447093201E-1,2.054627380E0
9.875423625E0,9.540560303E0,4.562512207E-1,2.039808197E0
9.885460625E0,9.694290619E0,4.433779907E-1,2.190694427E0
9.895497625E0,9.713151398E0,3.710783386E-1,2.219284973E0
9.905534625E0,9.536967773E0,2.948867798E-1,1.970202942E0
9.915571625E0,9.381291504E0,3.749702454E-1,1.654958496E0
9.925608625E0,9.345515900E0,4.671784973E-1,1.462758179E0
9.935645625E0,9.360335083E0,4.302053833E-1,1.400188293E0
9.945682625E0,9.269623718E0,2.552192688E-1,1.269510040E0
9.955719625E0,9.026229858E0,-1.781295776E-2,1.383572845E0
9.965756625E0,9.073681183E0,-1.359173584E-1,1.388662262E0
9.975793625E0,9.553433533E0,2.454895020E-2,1.547182617E0
9.985830625E0,9.766440582E0,2.339634705E-1,1.890418854E0
9.995867625E0,9.799521790E0,3.549119568E-1,1.908082123E0
1.000590463E1,9.689500580E0,3.552113342E-1,1.817071381E0
1.001594163E1,9.624385986E0,4.399351501E-1,1.896406403E0
1.002597863E1,9.648635559E0,3.356021118E-1,1.867666168E0
1.003601563E1,9.874815216E0,3.718267822E-1,1.813478851E0
1.004605263E1,1.011237122E1,3.820056152E-1,1.805994415E0
1.005608963E1,9.955946503E0,2.821632385E-1,1.693877563E0
1.006612663E1,9.595346375E0,2.323168945E-1,1.411864014E0
1.007616363E1,9.391470337E0,3.589535522E-1,1.276695099E0
1.008620063E1,9.487570496E0,3.748205566E-1,1.323697357E0
1.009623763E1,9.342671814E0,5.927673340E-2,1.133892059E0
1.010627463E1,9.303303680E0,-1.047821045E-2,7.542814636E-1
1.011631163E1,9.585616608E0,2.877017212E-1,1.373843079E0
1.012634863E1,9.892328796E0,3.897894287E-1,2.309247894E0
1.013638663E1,9.726024628E0,4.213737488E-1,2.025438080E0
1.014642363E1,9.519304504E0,2.719844055E-1,1.924248505E0
1.015646063E1,9.003776550E0,6.017486572E-2,1.720671844E0
1.016649763E1,8.943601685E0,7.484436035E-4,1.554367676E0
1.017653463E1,9.255552979E0,3.219804382E-1,1.420695648E0
1.018657163E1,9.482032013E0,4.294569397E-1,1.152004395E0
1.019660863E1,9.928403778E0,4.528083801E-1,1.833088074E0
1.020664563E1,9.783954163E0,4.972659302E-1,2.992277527E0
1.021668263E1,9.194779358E0,6.438111877E-1,2.969524841E0
1.022671963E1,8.735384674E0,3.808081055E-1,2.796185303E0
1.023675663E1,8.468489685E0,1.898052979E-1,2.546205139E0
1.024679363E1,8.515342255E0,1.564247131E-1,2.271077271E0
1.025683063E1,8.824898529E0,1.510359192E-1,3.319796448E0
1.026686763E1,8.947942657E0,2.715353394E-1,3.420237579E0
1.027690463E1,9.018146667E0,2.490820312E-1,4.485123138E0
1.028694163E1,8.789122925E0,3.366499329E-1,5.332960052E0
1.029697863E1,8.618926849E0,2.035766602E-1,4.612657928E0
1.030701562E1,8.257727966E0,-4.131408691E-2,4.346810760E0
1.031705262E1,8.033045197E0,7.544311523E-2,4.711901550E0
1.032708962E1,7.486681366E0,1.167572021E-1,4.923711090E0
1.033712662E1,7.239096222E0,9.460327148E-2,5.679938507E0
1.034716362E1,7.505392456E0,2.342628479E-1,5.947432251E0
1.035720062E1,8.101153564E0,4.263134766E-1,6.354136505E0
1.036723762E1,8.156388702E0,4.110452271E-1,6.107299805E0
1.037727462E1,7.884104919E0,4.876858521E-1,5.972280579E0
1.038731162E1,7.079528046E0,4.784051514E-1,5.487139435E0
1.039734862E1,6.203100586E0,4.605921936E-1,5.290747833E0
1.040738562E1,5.554199982E0,7.155120850E-2,5.558690643E0
1.041742262E1,5.165608063E0,-2.984793091E-1,6.341562653E0
1.042745962E1,5.251379700E0,-6.706054688E-2,7.004833374E0
1.043749662E1,5.231620789E0,1.143621826E-1,6.928492126E0
1.044753463E1,5.438490601E0,1.139131165E-1,7.320227509E0
1.045757163E1,5.447022858E0,2.001338196E-1,7.143445129E0
1.046760863E1,5.069807281E0,1.270857239E-1,6.612648926E0
1.047764563E1,4.648283844E0,2.480342102E-1,6.435866547E0
1.048768263E1,4.308939514E0,3.164419556E-1,6.824907532E0
1.049771963E1,4.291875000E0,4.472698975E-1,8.489595795E0
1.050775663E1,4.147874451E0,5.400769043E-1,9.726024628E0
1.051779363E1,3.514092407E0,6.583309937E-1,9.974956970E0
1.052783063E1,2.663261719E0,6.616241455E-1,9.704768829E0
1.053786763E1,2.085014191E0,3.897894287E-1,9.176217957E0
1.054790463E1,1.834884338E0,2.345622253E-1,8.532406769E0
1.055794163E1,1.633553009E0,1.788780212E-1,8.029901733E0
1.056797863E1,1.381626892E0,-5.688171387E-3,8.271199951E0
1.057801563E1,1.595083008E0,-1.299298096E-1,9.301806793E0
1.058805263E1,1.921554108E0,1.860630798E-1,1.113160172E1
1.059808963E1,1.381327515E0,5.828878784E-1,1.207987976E1
1.060812663E1,5.568420410E-2,8.143066406E-1,1.172377029E1
1.061816363E1,-9.842033386E-1,7.333250427E-1,1.123189316E1
1.062820063E1,-1.236428833E0,4.297563171E-1,1.079629898E1
1.063823763E1,-1.103505249E0,3.079096985E-1,1.037567368E1
1.064827463E1,-1.093775482E0,9.804611206E-2,1.012359787E1
1.065831163E1,-1.141675873E0,-3.802093506E-2,1.032732422E1
1.066834863E1,-1.190773773E0,-2.261796570E-1,1.079330521E1
1.067838563E1,-1.293310547E0,-1.032852173E-2,1.186342987E1
1.068842263E1,-1.582958221E0,5.287005615E-1,1.246652573E1
1.069845963E1,-1.792971497E0,5.451663208E-1,1.219304443E1
1.070849663E1,-1.891167297E0,3.282673645E-1,1.143936172E1
1.071853363E1,-1.771266632E0,3.305126953E-1,1.079165863E1
1.072857063E1,-1.675016785E0,3.141966248E-1,1.029169830E1
1.073860763E1,-1.771865387E0,3.118016052E-1,1.014425491E1
1.074864463E1,-1.851050720E0,2.930905151E-1,1.019140686E1
1.075868163E1,-1.826352081E0,3.124003601E-1,1.008602600E1
1.076871863E1,-1.845362549E0,3.341052246E-1,9.646689606E0
1.077875663E1,-1.915865936E0,3.583547974E-1,8.961264954E0
1.078879363E1,-1.892813873E0,3.582051086E-1,9.168883209E0
1.079883063E1,-1.851050720E0,4.275109863E-1,9.758956146E0
1.080886763E1,-1.908680878E0,6.041436768E-1,9.867031403E0
1.081890463E1,-1.965861969E0,5.761518860E-1,9.780361633E0
1.082894163E1,-1.947300568E0,4.134402466E-1,9.370064850E0
1.083897863E1,-1.904489594E0,3.046165466E-1,9.333091736E0
1.084901588E1,-1.923949127E0,3.400927734E-1,9.582622833E0
1.085905288E1,-2.010469208E0,3.579057312E-1,9.805060272E0
1.086908988E1,-2.092648315E0,3.797602844E-1,9.825567627E0
1.087912688E1,-2.159110107E0,3.595523071E-1,9.758956146E0
1.088916388E1,-2.149380341E0,4.025129700E-1,9.765243073E0
1.089920088E1,-2.144739990E0,4.450245667E-1,9.797725525E0
1.090923788E1,-2.121687927E0,4.611909485E-1,9.822573853E0
1.091927488E1,-2.056723022E0,4.872367859E-1,9.764794006E0
1.092931188E1,-2.010319519E0,4.490661621E-1,9.620045013E0
1.093934888E1,-1.979783020E0,4.272116089E-1,9.601184235E0
1.094938588E1,-2.014361115E0,4.367916870E-1,9.660460968E0
1.095942288E1,-2.065255280E0,4.525090027E-1,9.711804199E0
1.096945988E1,-2.059267731E0,4.742138672E-1,9.882898407E0
1.097949688E1,-2.077829132E0,4.857398987E-1,1.011207184E1
1.098953388E1,-2.055824890E0,4.517605591E-1,1.027313690E1
1.099957088E1,-1.974394226E0,4.680766296E-1,1.003842499E1
1.100960788E1,-1.935475159E0,4.297563171E-1,9.546098785E0
1.101964488E1,-1.905687103E0,3.692820740E-1,9.090745697E0
1.102968188E1,-1.874851227E0,3.275189209E-1,8.975335693E0
1.103971888E1,-1.848206635E0,4.887336731E-1,9.238937531E0
1.104975588E1,-1.915716248E0,6.580316162E-1,9.516011353E0
1.105979288E1,-2.086211700E0,9.071136475E-1,9.631870422E0
1.106982988E1,-2.440674591E0,8.186476135E-1,9.286688232E0
1.107986688E1,-1.771566010E0,3.511697388E-1,7.672445068E0
1.108990388E1,-1.723815308E0,-1.811233521E-2,9.461225281E0
1.109994088E1,-2.005230103E0,1.429527283E-1,9.584718475E0
1.110997788E1,-1.933978271E0,-5.433700562E-2,9.479936371E0
1.112001488E1,-1.626367950E0,-4.041595459E-1,9.892927551E0
1.113005287E1,-1.707199860E0,-2.384541321E-1,9.908794556E0
1.114008987E1,-2.097887421E0,8.472381592E-2,9.832303619E0
1.115012687E1,-2.296823730E0,1.654060364E-1,9.698332214E0
1.116016387E1,-2.376009064E0,4.430786133E-1,9.219328308E0
1.117020087E1,-2.469265137E0,6.089337158E-1,9.530381470E0
1.118023787E1,-2.215692444E0,5.137316895E-1,1.017254608E1
1.119027487E1,-1.978735199E0,4.233197021E-1,1.045201492E1
1.120031187E1,-2.023342438E0,3.929328918E-1,1.119357285E1
1.121034887E1,-2.164349213E0,5.053491211E-1,1.210996719E1
1.122038587E1,-2.143692169E0,4.953199768E-1,1.146465912E1
1.123042287E1,-1.854942627E0,3.327580261E-1,8.584049377E0
1.124045987E1,-2.267634430E0,7.985893250E-1,7.353159027E0
